Year,Month,Day,Hour,dayofweek,weekdayend,EnergyUse,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2019,1,16,9,Wednesday,day,237.72,29.9,25.9,24.1,78.65,0,0,,0,0,16.6,3.8,241,1018.3,100,6.6,29,0.1,0
2019,1,16,10,Wednesday,day,243.88,33,27.5,25,72.07,0,0,,0,0,20.8,5.9,279,1019,100,7.1,59,0.2,1
2019,1,16,11,Wednesday,day,196.28,34,26.7,25,69.53,0,0,,0,0,27.3,8.9,260,1019.3,100,8.2,74,0.3,1
2019,1,16,12,Wednesday,day,215.88,35.9,28.9,25,64.5,0,0,,0,0,19.7,9.2,260,1018.7,100,8.8,146,0.5,1
2019,1,16,13,Wednesday,day,218.68,37,30.3,25.9,63.97,0,0,,0,0,26.4,9.2,260,1017.7,100,9.9,122,0.4,1
2019,1,16,14,Wednesday,day,220.08,37.1,30.9,25.9,63.76,0,0,,0,0,27.1,8.2,261,1017.7,100,8.8,108,0.4,1
2019,1,16,15,Wednesday,day,229.6,38,31.5,26,61.7,0,0,,0,0,26.4,9.2,271,1017.9,100,9.9,77,0.3,1
2019,1,16,16,Wednesday,day,242.48,38,32.5,25.9,61.49,0,0,,0,0,24.6,7.2,280,1018.4,100,9.9,62,0.2,1
2019,1,16,17,Wednesday,day,216.72,37.9,34.1,24.9,59.02,0,0,,0,0,18.3,4.9,272,1019.2,100,9.9,12,0,0
2019,1,16,18,Wednesday,day,249.2,37.9,31.4,21.9,52.07,0,0,,0,0,20.8,9.2,290,1020.1,100,9.9,0,0,0
2019,1,16,19,Wednesday,day,225.12,36.9,32.9,21,52.02,0,0,,0,0,16.1,5,271,1020.6,2.3,9.9,0,0,0
2019,1,16,20,Wednesday,day,240.52,35.8,31.7,21.7,56.2,0,0,,0,0,13.9,4.8,268,1021,87.1,9.9,0,0,0
2019,1,16,21,Wednesday,day,241.64,35,29.9,21.8,58.29,0,0,,0,0,13.6,5.8,270,1021.5,1.3,9.9,0,0,0
2019,1,16,22,Wednesday,day,232.96,35.8,30.2,22.9,58.96,0,0,,0,0,13.4,6.8,270,1022.3,100,9.9,0,0,0
2019,1,16,23,Wednesday,day,247.8,35,30.9,22.9,61.05,0,0,,0,0,12.8,4.7,280,1023,100,9.9,0,0,0
2019,1,17,0,Thursday,day,264.32,34.1,28.1,21.7,60.19,0,0,,0,0,17.2,6.8,291,1023.6,5.9,9.9,0,0,0
2019,1,17,1,Thursday,day,253.4,33,26.1,17.2,51.9,0,0,,0,0,9.4,7.9,328,1024.2,0,9.9,0,0,0
2019,1,17,2,Thursday,day,267.4,30.7,30.7,15.1,51.92,0,0,,0,0,10.3,0.5,357,1024.9,0,9.9,0,0,0
2019,1,17,3,Thursday,day,291.48,29.8,21.6,16,55.83,0,0,,0,0,8.7,9,351,1025.8,0,9.9,0,0,0
2019,1,17,4,Thursday,day,247.24,28.9,21.8,15.1,55.86,0,0,,0,0,8.7,7,344,1026,0,9.9,0,0,0
2019,1,17,5,Thursday,day,293.16,28,20,14,55.2,0,0,,0,0,8.7,8,2,1026.5,0,9.9,0,0,0
2019,1,17,6,Thursday,day,271.04,26.8,19.3,10.3,49.31,0,0,,0,0,9.2,7,332,1027.1,0,9.9,0,0,0
2019,1,17,7,Thursday,day,308.56,24.9,19,10.2,53.12,0,0,,0,0,9.2,4.7,353,1027.9,0,9.9,0,0,0
2019,1,17,8,Thursday,day,272.44,24.9,17.1,8.9,50.05,0,0,,0,0,8.9,6.8,351,1028.4,2.3,9.9,25,0.1,0
2019,1,17,9,Thursday,day,232.96,26.9,17.9,6.9,42.06,0,0,,0,0,12.5,9.2,28,1028.9,1.3,9.9,45,0.2,0
2019,1,17,10,Thursday,day,202.44,29,21.2,5,35.47,0,0,,0,0,13.6,8,9,1029.3,1.3,9.9,46,0.2,0
2019,1,17,11,Thursday,day,208.32,29.9,24.9,6,35.77,0,0,,0,0,13.9,4.7,57,1029.4,0,9.9,106,0.4,1
2019,1,17,12,Thursday,day,219.52,30.8,30.8,5.9,34.29,0,0,,0,0,13.4,0.2,1,1028.3,4.1,9.9,207,0.7,2
2019,1,17,13,Thursday,day,230.44,30.9,30.9,5.9,34.09,0,0,,0,0,13.2,0.4,5,1027,4.1,9.9,208,0.7,2
2019,1,17,14,Thursday,day,241.92,31.9,25.8,6.7,33.94,0,0,,0,0,11.9,6.5,148,1026.7,4.6,9.9,183,0.7,2
2019,1,17,15,Thursday,day,236.04,31.9,25.7,7.8,35.72,0,0,,0,0,12.8,6.7,97,1025.4,4.1,9.9,82,0.3,1
2019,1,17,16,Thursday,day,256.2,31.9,25.3,9,37.79,0,0,,0,0,12.5,7,139,1025.5,53.6,9.9,63,0.2,1
2019,1,17,17,Thursday,day,245.84,31.8,24.3,10.2,40.02,0,0,,0,0,11,8.5,117,1025.2,4.6,9.9,21,0.1,0
2019,1,17,18,Thursday,day,269.08,29.8,22.5,15.7,55.32,0,0,,0,0,9.8,7.5,123,1025.5,4.1,9.9,0,0,0
2019,1,17,19,Thursday,day,254.8,29.8,23.9,17.6,60.08,0,0,,0,0,8.5,5.7,135,1025.3,54.6,9.9,0,0,0
2019,1,17,20,Thursday,day,265.72,29.7,24.7,19,63.83,0,0,,0,0,8.1,4.7,108,1024.7,100,9.9,0,0,0
2019,1,17,21,Thursday,day,272.16,29.8,24,19.1,63.84,0,0,,0,0,8.1,5.6,77,1023.6,63,9.9,0,0,0
2019,1,17,22,Thursday,day,251.72,29.8,25.3,19.9,66.22,0,0,,0,0.04,7.2,4.3,67,1023.3,91.5,9.9,0,0,0
2019,1,17,23,Thursday,day,260.96,29.8,29.8,20.9,68.89,0,0,,0,0.08,6.3,0,0,1023.2,92.5,9.9,0,0,0
2019,1,18,0,Friday,day,270.2,28.9,25.8,21.9,74.66,0,0,,0,0.12,6.9,3,341,1022.6,63,2.8,0,0,0
2019,1,18,1,Friday,day,271.04,28.1,24.5,24.2,85.18,0,0,,0,0.16,7.2,3.3,8,1021.7,60.4,2.9,0,0,0
2019,1,18,2,Friday,day,265.16,28.1,23.1,25.1,88.25,0,0,,0,0.24,6,4.4,18,1021.1,93.8,1.7,0,0,0
2019,1,18,3,Friday,day,264.32,28.1,24.6,26,91.93,0,0,,0,0.35,6,3.2,9,1020.8,93.9,1.5,0,0,0
2019,1,18,4,Friday,day,243.6,28.1,28.1,26.1,92.02,0.001,100,snow,0.04,0.39,5.8,0.2,2,1019.7,92.4,3.2,0,0,0
2019,1,18,5,Friday,day,280.56,28.1,24.8,26.1,92.04,0,0,snow,0.04,0.59,5.1,3,48,1018.8,94.1,2.6,0,0,0
2019,1,18,6,Friday,day,266.84,28.9,25.5,26.9,92.1,0,0,"rain,snow",0.04,0.71,4.9,3.2,49,1018.4,99.7,2.9,0,0,0
2019,1,18,7,Friday,day,257.88,28.9,25.6,26.9,92.12,0.001,100,"rain,snow",0,0.79,4,3.2,20,1018.8,100,5.2,0,0,0
2019,1,18,8,Friday,day,256.48,29.8,26.6,27,89.06,0,0,,0,0.83,4.5,3.2,48,1018.4,98.8,3.8,9,0,0
2019,1,18,9,Friday,day,244.44,30.7,26.1,28.9,92.88,0,0,"rain,snow",0.07,0.07,6,4.5,48,1018.6,100,3.6,17,0.1,0
2019,1,18,10,Friday,day,223.44,31.9,31.9,29.8,91.83,0,0,,0,0.07,6,0,0,1019.1,100,4.2,53,0.2,1
2019,1,18,11,Friday,day,247.24,33.1,33.1,29.9,88.11,0.036,100,"rain,snow",0,0.06,8.5,0,0,1019.1,100,2.3,117,0.4,1
2019,1,18,12,Friday,day,216.16,33.1,33.1,30,88.12,0.018,100,"rain,snow",0,0.06,11.4,0,0,1018.6,100,2.3,91,0.3,1
2019,1,18,13,Friday,day,232.68,33.2,33.2,30.9,91.19,0,0,,0,0.06,13.2,0,0,1017.8,100,2,91,0.3,1
2019,1,18,14,Friday,day,189.28,34.1,31.4,32.1,92.26,0,0,,0,0.05,11.4,3.2,269,1017.1,100,3.2,111,0.4,1
2019,1,18,15,Friday,day,206.64,35.1,35.1,33.2,92.7,0,0,,0,0.05,11.6,0.4,344,1017.3,100,4,101,0.4,1
2019,1,18,16,Friday,day,240.8,35.1,30,32,88.63,0,0,,0,0.05,11.9,5.8,260,1018.3,99.7,4.1,48,0.2,0
2019,1,18,17,Friday,day,222.32,35,30.8,32,88.61,0,0,,0,0.04,7.4,4.8,242,1018.2,99.5,4.1,17,0.1,0
2019,1,18,18,Friday,day,234.08,34,31.1,30.8,87.92,0,0,,0,0.04,8.3,3.4,264,1019,50,6.5,0,0,0
2019,1,18,19,Friday,day,235.76,33,30.4,29.9,88.06,0,0,,0,0.04,8.3,3,246,1019.1,0,5.3,0,0,0
2019,1,18,20,Friday,day,248.08,31.8,28.5,29.8,92.12,0,0,,0,0.04,6.9,3.4,239,1020,85.3,3.9,0,0,0
2019,1,18,21,Friday,day,211.12,33.9,28.9,30.7,87.96,0,0,,0,0.03,9.2,5.4,291,1020.4,99.5,4.1,0,0,0
2019,1,18,22,Friday,day,251.72,34,31.1,30.8,88.06,0,0,,0,0.03,10.1,3.3,300,1021.2,63.3,5.2,0,0,0
2019,1,18,23,Friday,day,236.6,33.8,29,29.9,85.28,0,0,,0,0.03,9.8,5.3,303,1021.6,100,3.9,0,0,0
2019,1,19,0,Saturday,end,232.12,33.9,28.8,29.9,85.27,0,0,,0,0.02,9.2,5.6,301,1022,100,4.1,0,0,0
2019,1,19,1,Saturday,end,234.36,33.8,31.3,29.9,85.24,0,0,,0,0.02,9.6,3.1,310,1021.8,100,5.4,0,0,0
2019,1,19,2,Saturday,end,243.88,33.5,29.7,29,83.16,0,0,,0,0.02,8.9,4.2,311,1022.6,91.1,6.4,0,0,0
2019,1,19,3,Saturday,end,247.52,33.7,33.7,27.1,76.72,0,0,,0,0.01,7.2,0,0,1022.8,100,8.4,0,0,0
2019,1,19,4,Saturday,end,237.72,31.9,31.9,26.9,81.43,0,0,,0,0.01,6.5,0,0,1022.2,100,8.4,0,0,0
2019,1,19,5,Saturday,end,274.4,30.5,30.5,25.4,81.19,0,0,,0,0.01,6.5,2.8,342,1022.3,90.9,9.2,0,0,0
2019,1,19,6,Saturday,end,236.6,30.6,24.5,24.5,77.88,0,0,,0,0.01,7.4,6.1,38,1022.3,41.6,9.3,0,0,0
2019,1,19,7,Saturday,end,248.92,29.8,29.8,25.6,84.15,0,0,,0,0.35,7.4,1.7,67,1022.5,100,8.1,0,0,0
2019,1,19,8,Saturday,end,241.08,33,30.1,23.2,67.03,0,0,,0,0.35,8.1,3.3,59,1023.2,100,9.9,15,0.1,0
2019,1,19,9,Saturday,end,206.92,33.1,27.1,22,63.29,0,0,,0,0.35,10.3,6.6,59,1023.8,100,9.9,52,0.2,1
2019,1,19,10,Saturday,end,222.04,34,29,21.9,60.73,0,0,,0,0.35,13.9,5.6,68,1024.1,100,9.9,102,0.4,1
2019,1,19,11,Saturday,end,218.4,35,29.9,21.8,58.32,0,0,,0,0.35,15.4,5.8,52,1024,100,9.9,100,0.4,1
2019,1,19,12,Saturday,end,200.2,35.9,30.4,21.9,56.47,0,0,,0,0.35,15.7,6.7,98,1022.8,99.7,9.9,124,0.4,1
2019,1,19,13,Saturday,end,214.76,35.9,31.2,21.9,56.42,0,0,,0,0.35,15.9,5.6,80,1021.5,93.9,9.9,89,0.3,1
2019,1,19,14,Saturday,end,200.48,36,28.8,23.1,59.11,0,0,,0,0.35,14.1,9.7,117,1019.9,100,9.9,96,0.3,1
2019,1,19,15,Saturday,end,222.88,37.1,32.5,25,61.32,0,0,,0,0.35,14.3,5.7,89,1019.6,99.5,9.9,68,0.2,1
2019,1,19,16,Saturday,end,248.08,36,31.3,26.8,69.06,0,0,,0,0.35,14.1,5.5,96,1019.2,99.7,9.9,27,0.1,0
2019,1,19,17,Saturday,end,201.6,35.9,31.3,26.9,69.59,0,0,,0,0.35,14.3,5.5,78,1018,61,9.9,11,0,0
2019,1,19,18,Saturday,end,238.28,35.9,30.5,28.1,73.01,0,0,,0,0.35,13.2,6.6,78,1017.3,100,9.9,0,0,0
2019,1,19,19,Saturday,end,216.44,36,29.2,29,75.67,0,0,,0,0,15.2,8.9,80,1015.3,99.5,9.9,0,0,0
2019,1,19,20,Saturday,end,244.16,35.9,29.8,30.9,81.84,0.011,100,rain,0,0.04,18.3,7.7,52,1014.7,92.7,6.2,0,0,0
2019,1,19,21,Saturday,end,215.88,35.9,28.6,33.2,89.79,0.073,100,rain,0,0.16,19.7,10,90,1012,62.1,5.3,0,0,0
2019,1,19,22,Saturday,end,222.6,37.1,28.6,35.1,92.45,0.099,100,rain,0,0.31,20.8,13.4,81,1010.1,93,2.8,0,0,0
2019,1,19,23,Saturday,end,201.04,38.9,31.8,37.1,93.28,0.204,100,rain,0,0.43,26.6,11,91,1008.4,94.1,2.9,0,0,0
2019,1,20,0,Sunday,end,212.24,39.8,33.9,38.8,96.46,0.256,100,rain,0.04,0.55,27.7,8.9,80,1007.7,94.1,2.7,0,0,0
2019,1,20,1,Sunday,end,195.72,39.8,35.6,38.9,96.46,0.212,100,rain,0.04,0.63,35.8,5.9,85,1006.2,93,3.9,0,0,0
2019,1,20,2,Sunday,end,217.84,39.8,32.9,38.9,96.52,0.224,100,rain,0.12,0.67,18.8,11,40,1004.1,62.7,4.2,0,0,0
2019,1,20,3,Sunday,end,228.76,38.1,33.4,38,99.61,0.173,100,rain,0.04,0.71,16.1,6.1,45,1003.1,93.9,4.2,0,0,0
2019,1,20,4,Sunday,end,207.48,37.3,28.4,36.2,95.75,0.05,100,rain,0,0.75,26.4,15,61,999.4,94.1,9.9,0,0,0
2019,1,20,5,Sunday,end,223.16,37.3,30.7,36.2,95.75,0.045,100,rain,0,0.83,20.8,9.1,70,997.4,98.8,6.6,0,0,0
2019,1,20,6,Sunday,end,207.76,37.4,31.5,36.2,95.6,0.023,100,rain,0,0.87,16.8,7.7,88,995.8,92.4,7,0,0,0
2019,1,20,7,Sunday,end,217.84,39.1,34,38.2,96.53,0.037,100,rain,0,0.87,18.3,7.1,79,993.1,92.4,9.7,0,0,0
