Year,Month,Day,Hour,dayofweek,weekdayend,EnergyUseIn,EnergyUseOut,NetEnergyUse,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2019,1,1,176,Tuesday,day,104.37,0,104.37,34.1,34.1,33.2,96.42,0,0,,0,0.04,6.9,0,0,1017.8,100,2.3,17,0.1,0
2019,1,1,177,Tuesday,day,106.19,0,106.19,34.2,29.3,32.2,92.37,0,0,,0,0.04,8.1,5.5,352,1017.9,100,2.3,51,0.2,1
2019,1,1,178,Tuesday,day,100.87,0,100.87,36.1,31.6,35.2,96.41,0,0,,0,0.04,9.2,5.3,57,1016.5,99.7,1.7,54,0.2,1
2019,1,1,179,Tuesday,day,86.66,0,86.66,37.2,33.7,36.1,95.77,0,0,,0,0.04,11.2,4.4,325,1015.6,99.7,1.1,48,0.2,0
2019,1,1,180,Tuesday,day,89.53,0,89.53,38.2,38.2,38.1,99.84,0,0,,0,0.04,13.4,0.2,349,1013.4,100,0.5,75,0.3,1
2019,1,1,181,Tuesday,day,91.42,0,91.42,39.1,36.8,38.2,96.54,0,0,,0,0.04,14.8,3.5,235,1012.2,100,1.1,75,0.3,1
2019,1,1,182,Tuesday,day,80.08,0,80.08,40,40,38.9,96.04,0,0,,0,0,6.3,0.4,350,1010.4,98.6,1.6,62,0.2,1
2019,1,1,183,Tuesday,day,107.52,0,107.52,41,39.5,39.8,95.39,0,0,,0,0,7.2,3,162,1009,98.3,4,71,0.3,1
2019,1,1,184,Tuesday,day,85.4,0,85.4,42.1,40.3,39.9,91.62,0,0,,0,0,6.5,3.5,203,1008.6,100,3.9,30,0.1,0
2019,1,1,185,Tuesday,day,84.14,0,84.14,41.1,36.2,39.1,92.73,0,0,,0,0,12.1,7.3,312,1008.4,94.1,2.9,13,0,0
2019,1,1,186,Tuesday,day,77.56,0,77.56,41,41,39.9,95.64,0,0,,0,0,7.8,0,0,1007.3,100,3.3,0,0,0
2019,1,1,187,Tuesday,day,80.08,0,80.08,40.9,40.9,39,92.68,0,0,,0,0,7.8,0.3,9,1006.5,98.8,3.3,0,0,0
2019,1,1,188,Tuesday,day,77.21,0,77.21,40.9,37.4,39,92.83,0,0,,0,0,8.1,5.3,76,1005,100,3.3,0,0,0
2019,1,1,189,Tuesday,day,76.02,0,76.02,41,38,39.9,95.68,0,0,,0,0,10.1,4.5,99,1003.6,94,2.5,0,0,0
2019,1,1,190,Tuesday,day,81.69,0,81.69,40.9,37.1,39.8,95.83,0,0,,0,0,12.8,5.7,53,1001.8,100,2.3,0,0,0
2019,1,1,191,Tuesday,day,74.69,0,74.69,42.1,39.6,41,95.81,0.176,100,rain,0,0,28.9,4.1,293,1003.1,75.3,3.3,0,0,0
2019,1,1,192,Wednesday,day,82.6,0,82.6,42.1,42.1,41,95.81,0.059,100,rain,0,0,25.1,0.4,8,1001.1,62.8,4.2,0,0,0
2019,1,1,193,Wednesday,day,75.67,0,75.67,42.2,39.1,40.9,95.24,0.037,100,rain,0,0,27.1,4.9,232,1001.3,91.7,6.4,0,0,0
2019,1,1,194,Wednesday,day,82.25,0,82.25,43.9,38.9,40.9,88.97,0.001,100,rain,0,0,24.6,9.1,261,1001.6,2.5,8.8,0,0,0
2019,1,1,195,Wednesday,day,78.89,0,78.89,44,37.3,38.8,81.81,0.001,100,rain,0,0,26.1,13.9,280,1001.6,3,9.9,0,0,0
2019,1,1,196,Wednesday,day,80.99,0,80.99,43.9,38.2,35.7,72.71,0,0,,0,0,21.2,10.8,280,1002,35.5,9.9,0,0,0
2019,1,1,197,Wednesday,day,84.14,0,84.14,43,35.9,30,60,0,0,,0,0,28.5,13.9,290,1002.6,2.3,9.9,0,0,0
2019,1,1,198,Wednesday,day,85.05,0,85.05,42.9,35.8,27,53.15,0,0,,0,0,30.2,13.9,280,1003,0,9.9,0,0,0
2019,1,1,199,Wednesday,day,115.29,0,115.29,42,36,26,52.91,0,0,,0,0,21.8,10.3,280,1003.2,4.1,9.9,0,0,0
2019,1,1,200,Wednesday,day,83.79,0,83.79,40.9,34.6,26,54.97,0,0,,0,0,18.3,10.5,280,1003.5,49.5,9.9,16,0.1,0
2019,1,1,201,Wednesday,day,13.58,-13.3,26.88,43,36.1,27,52.92,0,0,,0,0,20.8,13.5,280,1003.8,0,9.9,25,0.1,0
2019,1,1,202,Wednesday,day,7.56,-66.22,73.78,44,36.6,28,53.21,0,0,,0,0,25.6,16.3,281,1003.8,26,9.9,37,0.1,0
2019,1,1,203,Wednesday,day,7,-113.19,120.19,44.9,37.3,26,47.24,0,0,,0,0,31.2,18.4,291,1003.3,27.3,9.9,48,0.2,0
2019,1,1,204,Wednesday,day,7.56,-122.29,129.85,46.1,39.9,24.1,41.68,0,0,,0,0,29,14,310,1002.2,26,9.9,134,0.5,1
2019,1,1,205,Wednesday,day,30.94,-60.2,91.14,46.1,39.1,22.8,39.52,0,0,,0,0,29.8,17.4,318,1001.8,24.8,9.9,220,0.8,2
2019,1,1,206,Wednesday,day,57.4,-12.95,70.35,45,37.5,20.8,37.75,0,0,,0,0,30,18,310,1001.9,86.1,9.9,406,1.5,4
2019,1,1,207,Wednesday,day,96.74,0,96.74,44.1,36.3,18.1,34.86,0,0,,0,0,32.4,18,301,1002.5,99.5,9.9,94,0.3,1
2019,1,1,208,Wednesday,day,85.75,0,85.75,42.2,35.3,21.7,43.75,0,0,,0,0,26.5,12.9,319,1003.1,100,9.9,43,0.2,0
2019,1,1,209,Wednesday,day,78.82,0,78.82,42,35.2,22.8,46.06,0,0,,0,0,22.8,12.6,310,1003.6,98.3,9.9,14,0.1,0
2019,1,1,210,Wednesday,day,80.99,0,80.99,39.7,32.7,22.9,50.69,0,0,,0,0,25.8,11.6,310,1004.3,97.8,9.9,0,0,0
2019,1,1,211,Wednesday,day,74.34,0,74.34,37.9,29.7,21.9,51.99,0,0,,0,0,22.8,13.6,280,1004.9,86.8,9.9,0,0,0
2019,1,1,212,Wednesday,day,83.23,0,83.23,35.9,27.4,20,52.11,0,0,,0,0,29.7,12.8,309,1005.3,73.3,9.9,0,0,0
2019,1,1,213,Wednesday,day,74.06,0,74.06,35,27.7,19.7,53.28,0,0,,0,0,27.2,9.7,300,1005.4,88.9,9.9,0,0,0
2019,1,1,214,Wednesday,day,82.32,0,82.32,34.9,26.1,16,45.67,0,0,,0,0,20,12.7,290,1005.3,87.7,9.9,0,0,0
2019,1,1,215,Wednesday,day,76.93,0,76.93,34,24.9,17,49.41,0,0,,0,0,22.9,12.9,290,1005,92.4,9.9,0,0,0
2019,1,1,216,Thursday,day,78.82,0,78.82,33,22.3,16,49.11,0,0,,0,0,27.9,16.9,290,1004.5,56.6,9.9,0,0,0
2019,1,1,217,Thursday,day,81.06,0,81.06,33,24.1,16,49.3,0,0,,0,0,22.6,11.7,281,1004.5,98.3,9.9,0,0,0
2019,1,1,218,Thursday,day,77.56,0,77.56,31.9,22.8,16.9,53.48,0,0,,0,0,22.3,11.6,290,1004.9,96.5,9.9,0,0,0
2019,1,1,219,Thursday,day,87.01,0,87.01,31.9,22.8,16.9,53.46,0,0,,0,0,22.2,11.7,290,1004.9,58.8,9.9,0,0,0
2019,1,1,220,Thursday,day,79.17,0,79.17,31.9,21.1,17.8,55.54,0,0,,0,0,26.8,16,299,1004.8,59.8,9.9,0,0,0
2019,1,1,221,Thursday,day,88.55,0,88.55,31.9,21.8,17.8,55.64,0,0,,0,0,24.2,14.1,300,1004.8,60.2,9.9,0,0,0
2019,1,1,222,Thursday,day,91.7,0,91.7,33,24.1,17.9,53.5,0,0,,0,0,21.9,11.6,290,1005.2,75,9.9,0,0,0
2019,1,1,223,Thursday,day,121.59,0,121.59,31.9,23.8,17.9,55.88,0,0,,0,0,18.6,9.7,291,1005.8,75.3,9.9,0,0,0
2019,1,1,224,Thursday,day,94.5,0,94.5,31.9,23.3,17,53.56,0,0,,0,0,33.2,10.7,300,1006.6,92,9.9,14,0.1,0
2019,1,1,225,Thursday,day,60.62,0,60.62,33.1,23.7,17,51.09,0,0,,0,0,28.1,13.3,310,1007.5,99.5,9.9,64,0.2,1
2019,1,1,226,Thursday,day,40.39,-2.87,43.26,33.1,22.2,16.9,50.99,0,0,,0,0,27.7,17.5,291,1008.4,99.7,9.9,86,0.3,1
2019,1,1,227,Thursday,day,24.99,-10.43,35.42,33.2,22.1,16.9,50.74,0,0,,0,0,31.1,18.2,320,1008.3,99.7,9.9,167,0.6,2
2019,1,1,228,Thursday,day,21.84,-6.02,27.86,34.1,22.8,16.9,49,0,0,,0,0,33.2,19.7,302,1007.8,63,9.9,209,0.8,2
2019,1,1,229,Thursday,day,46.69,-0.35,47.04,35.1,25.1,17,47.27,0,0,,0,0,32.7,16.3,310,1007.9,99.2,9.9,212,0.8,2
2019,1,1,230,Thursday,day,36.33,-16.17,52.5,35.9,24.6,17,45.66,0,0,,0,0,32.5,22.1,311,1008.3,100,9.9,136,0.5,1
2019,1,1,231,Thursday,day,86.73,0,86.73,35.9,24.1,17,45.69,0,0,,0,0,33.6,24.4,329,1008.9,29.8,9.9,147,0.5,1
2019,1,1,232,Thursday,day,92.4,0,92.4,37,26.8,17,43.8,0,0,,0,0,34.7,19.3,328,1010,3.6,9.9,51,0.2,1
2019,1,1,233,Thursday,day,86.03,0,86.03,35,28.8,17,47.33,0,0,,0,0,33.5,7.6,320,1011.4,0,9.9,16,0.1,0
2019,1,1,234,Thursday,day,87.01,0,87.01,34.9,25.9,16.1,45.68,0,0,,0,0,26.2,13.5,301,1012.6,0,9.9,0,0,0
2019,1,1,235,Thursday,day,78.82,0,78.82,33.9,23.8,16,47.45,0,0,,0,0,22.8,15.7,308,1013.3,1.3,9.9,0,0,0
2019,1,1,236,Thursday,day,87.36,0,87.36,33,24.2,15.1,47.38,0,0,,0,0,27.5,11.6,318,1013.8,0,9.9,0,0,0
2019,1,1,237,Thursday,day,84.49,0,84.49,30.8,22.4,16,53.64,0,0,,0,0,19,9.8,318,1014.7,0,9.9,0,0,0
2019,1,1,238,Thursday,day,83.23,0,83.23,30.8,19.7,16,53.77,0,0,,0,0,23,15.9,310,1015.3,85.3,9.9,0,0,0
2019,1,1,239,Thursday,day,88.27,0,88.27,30.7,21.4,15.1,51.88,0,0,,0,0,20.2,11.4,320,1015.8,99.5,9.9,0,0,0
2019,1,1,240,Friday,day,83.3,0,83.3,29.9,19.7,14,51.08,0,0,,0,0,22.2,12.9,309,1016,100,9.9,0,0,0
2019,1,1,241,Friday,day,86.38,0,86.38,29.8,18.5,13.9,51.04,0,0,,0,0,25.2,15.8,319,1016.7,97.7,9.9,0,0,0
2019,1,1,242,Friday,day,88.9,0,88.9,29.8,22.7,15,53.74,0,0,,0,0,19.7,7.2,310,1017.7,94.9,9.9,0,0,0
2019,1,1,243,Friday,day,89.25,0,89.25,28.9,20.3,14,53.15,0,0,,0,0,23,9.3,319,1018.3,45.4,9.9,0,0,0
2019,1,1,244,Friday,day,90.23,0,90.23,28,15.2,13.9,54.85,0,0,,0,0,27.1,18.8,330,1018.7,0,9.9,0,0,0
2019,1,1,245,Friday,day,86.1,0,86.1,26.1,14.5,11.1,52.54,0,0,,0,0,18.6,13.7,330,1019.9,0,9.9,0,0,0
2019,1,1,246,Friday,day,105,0,105,25,10.8,10,52.35,0,0,,0,0,33,19.9,311,1020.7,0,9.9,0,0,0
2019,1,1,247,Friday,day,119.77,0,119.77,21.8,9.6,6.2,50.43,0,0,,0,0,19.7,12.6,330,1022.1,0,9.9,0,0,0
2019,1,1,248,Friday,day,89.53,0,89.53,21.9,9.6,7,52.11,0,0,,0,0,21,12.9,338,1023,0,9.9,11,0,0
2019,1,1,249,Friday,day,10.43,-10.71,21.14,24.2,11.6,7,47.41,0,0,,0,0,21.6,14.8,320,1024,0,9.9,22,0.1,0
2019,1,1,250,Friday,day,0,-75.32,75.32,26.1,14.5,6.9,43.69,0,0,,0,0,23.9,13.8,310,1024.9,0,9.9,27,0.1,0
2019,1,1,251,Friday,day,0,-116.97,116.97,28.1,17.1,7,40.2,0,0,,0,0,21.9,13.9,301,1025,0,9.9,34,0.1,0
2019,1,1,252,Friday,day,0,-115.99,115.99,29.9,19.6,7,37.46,0,0,,0,0,22.1,13.2,319,1024.3,0,9.9,135,0.5,1
2019,1,1,253,Friday,day,0,-110.32,110.32,30.8,20.9,6.2,34.7,0,0,,0,0,25,13,320,1024.4,0,9.9,317,1.1,3
2019,1,1,254,Friday,day,2.24,-47.39,49.63,33,24.7,6.1,31.64,0,0,,0,0,20.1,10.7,301,1024.4,0,9.9,396,1.4,4
2019,1,1,255,Friday,day,68.74,0,68.74,33.1,23.8,3.1,27.55,0,0,,0,0,20.9,12.7,328,1024.6,0,9.9,203,0.7,2
2019,1,1,256,Friday,day,87.36,0,87.36,32,21.4,1.2,26.25,0,0,,0,0,23,15.6,349,1025,0,9.9,29,0.1,0
2019,1,1,257,Friday,day,86.38,0,86.38,29.9,19.1,1.9,29.68,0,0,,0,0,23.9,14.5,340,1025.7,0,9.9,16,0.1,0
2019,1,1,258,Friday,day,88.9,0,88.9,28.9,19.8,2.8,32.17,0,0,,0,0,17.2,10.3,331,1026.7,0,9.9,0,0,0
2019,1,1,259,Friday,day,88.97,0,88.97,28,16.7,1.1,30.8,0,0,,0,0,17,14.5,340,1027.8,0,9.9,0,0,0
2019,1,1,260,Friday,day,89.53,0,89.53,26.9,18.8,-0.8,29.57,0,0,,0,0,15.9,7.7,341,1028.6,0,9.9,0,0,0
2019,1,1,261,Friday,day,91.07,0,91.07,25.8,21.8,0.3,32.51,0,0,,0,0,15.2,3.3,332,1029.3,0,9.9,0,0,0
2019,1,1,262,Friday,day,88.62,0,88.62,24.9,20.3,2.1,36.67,0,0,,0,0,14.1,3.6,301,1030.3,0,9.9,0,0,0
2019,1,1,263,Friday,day,90.44,0,90.44,24,24,3.7,40.93,0,0,,0,0,11.6,0.4,351,1030.5,0,9.9,0,0,0
2019,1,1,264,Saturday,end,92.4,0,92.4,21.7,15.9,3.9,45.58,0,0,,0,0,10.7,4.3,341,1030.4,0,9.9,0,0,0
2019,1,1,265,Saturday,end,95.83,0,95.83,20.8,13.4,4.9,49.61,0,0,,0,0,10.5,5.5,340,1030.6,0,9.9,0,0,0
2019,1,1,266,Saturday,end,91.49,0,91.49,20,20,5,51.65,0,0,,0,0,10.5,0.4,355,1031.3,0,9.9,0,0,0
2019,1,1,267,Saturday,end,93.94,0,93.94,20.1,15.5,6.7,55.39,0,0,,0,0,9.2,3.2,294,1031.8,0,9.9,0,0,0
2019,1,1,268,Saturday,end,95.55,0,95.55,20,13.3,7.8,58.5,0,0,,0,0,9.6,4.7,340,1031.7,0,9.9,0,0,0
2019,1,1,269,Saturday,end,94.57,0,94.57,19.9,15.3,6,54.09,0,0,,0,0,8.9,3.2,330,1031.9,0,9.9,0,0,0
2019,1,1,270,Saturday,end,96.18,0,96.18,19,13.8,6.1,56.57,0,0,,0,0,8.1,3.5,352,1032.6,28.8,9.9,0,0,0
2019,1,1,271,Saturday,end,94.85,0,94.85,19.9,19.9,7,56.67,0,0,,0,0,7.6,0.2,358,1033,97.4,9.9,0,0,0
2019,1,1,272,Saturday,end,53.34,0,53.34,20,20,7.1,56.75,0,0,,0,0,8.3,0.2,353,1033.3,95.4,9.9,16,0.1,0
2019,1,1,273,Saturday,end,2.87,-38.5,41.37,23,16.7,8.1,52.26,0,0,,0,0,9.6,4.8,341,1034.1,83.1,9.9,67,0.2,1
2019,1,1,274,Saturday,end,0,-93.66,93.66,27,21.4,10,48.24,0,0,,0,0,9.8,4.7,350,1034.6,0,9.9,48,0.2,0
2019,1,1,275,Saturday,end,0,-144.34,144.34,28.9,23.9,10,44.62,0,0,,0,0,9.8,4.5,274,1034.4,0,9.9,49,0.2,0
2019,1,1,276,Saturday,end,0,-109.06,109.06,29.9,25.1,10.7,44.15,0,0,,0,0,9.8,4.5,262,1033.3,4.9,9.9,143,0.5,1
2019,1,1,277,Saturday,end,0,-57.75,57.75,31.8,31.8,8.8,37.51,0,0,,0,0,10.3,0.4,350,1032.4,4.1,9.9,270,1,3
2019,1,1,278,Saturday,end,9.17,-13.93,23.1,33,30,7,32.91,0,0,,0,0,10.7,3.4,285,1032.2,4.1,9.9,216,0.8,2
2019,1,1,279,Saturday,end,45.08,0,45.08,33.1,28.9,6.1,31.59,0,0,,0,0,9.8,4.4,319,1032.1,1.3,9.9,153,0.6,2
2019,1,1,280,Saturday,end,84.21,0,84.21,33,30,7,32.91,0,0,,0,0,8.5,3.4,280,1031.8,4.1,9.9,62,0.2,1
2019,1,1,281,Saturday,end,87.57,0,87.57,32.9,32.9,6.3,32.14,0,0,,0,0,3.8,0,0,1031.9,89.7,9.9,15,0.1,0
2019,1,1,282,Saturday,end,85.75,0,85.75,31.8,31.8,8.2,36.51,0,0,,0,0,4.7,0,0,1032.3,99.7,9.9,0,0,0
2019,1,1,283,Saturday,end,86.1,0,86.1,30.7,30.7,9.2,39.94,0,0,,0,0,5.4,0,0,1032.6,29.5,9.9,0,0,0
2019,1,1,284,Saturday,end,87.01,0,87.01,31.8,31.8,11.1,41.51,0,0,,0,0,7.6,0,0,1032.7,89.9,9.9,0,0,0
2019,1,1,285,Saturday,end,86.94,0,86.94,31.8,28.6,11.2,41.94,0,0,,0,0,8.3,3.4,307,1032.8,96.6,9.9,0,0,0
2019,1,1,286,Saturday,end,87.64,0,87.64,31.8,31.8,11.2,41.81,0,0,,0,0.16,6.3,0,0,1031.9,99.7,9.9,0,0,0
2019,1,1,287,Saturday,end,88.27,0,88.27,31.7,31.7,10.7,41.05,0,0,,0,0.31,6.9,0.2,347,1031.4,98,9.9,0,0,0
2019,1,1,288,Sunday,end,87.64,0,87.64,30.5,30.5,11.8,45.29,0,0,,0,0.39,6.3,0.6,339,1031.1,99.7,9.9,0,0,0
2019,1,1,289,Sunday,end,84.14,0,84.14,28.8,22.7,20.1,69.61,0,0,,0,0.47,4.9,5.7,220,1030.8,99.2,9.9,0,0,0
2019,1,1,290,Sunday,end,85.47,0,85.47,28,21.8,21.9,77.54,0,0,,0,0.51,2.5,5.6,212,1031.3,95.4,9.9,0,0,0
2019,1,1,291,Sunday,end,87.71,0,87.71,28,22.9,21.9,77.32,0,0,snow,0.04,0.55,3.6,4.5,263,1031.1,99.7,9.9,0,0,0
2019,1,1,292,Sunday,end,89.53,0,89.53,28,28,23,81.27,0,0,snow,0.08,0.59,9.6,0.4,1,1030.5,96.6,2.8,0,0,0
2019,1,1,293,Sunday,end,90.44,0,90.44,26.9,21.4,23,84.97,0,0,snow,0.08,0.67,10.5,4.7,55,1030.1,100,1.4,0,0,0
2019,1,1,294,Sunday,end,84.42,0,84.42,26.8,20.4,24.1,89.13,0,0,snow,0.04,0.79,11.2,5.6,48,1029.9,98.9,1.6,0,0,0
2019,1,1,295,Sunday,end,88.55,0,88.55,26,19.2,23,87.99,0,0,snow,0.04,0.87,12.3,5.9,12,1030,92.1,3.9,0,0,0
2019,1,1,296,Sunday,end,89.6,0,89.6,26,16.9,21.8,83.82,0,0,snow,0.04,0.91,13.4,9.1,39,1029.4,100,9.8,9,0,0
2019,1,1,297,Sunday,end,87.01,0,87.01,26,17.6,21.8,83.78,0.001,100,snow,0.04,0.94,16.3,8,40,1029.7,100,9.6,15,0.1,0
2019,1,1,298,Sunday,end,82.6,0,82.6,27,18.6,21.8,80.81,0.001,100,snow,0.04,0.98,18.6,8.2,40,1029.7,73.8,7,39,0.1,0
2019,1,1,299,Sunday,end,81.34,0,81.34,28.1,17.6,20.9,74.23,0,0,snow,0.08,1.02,20.1,12.6,58,1028.9,61.4,9.9,69,0.2,1
2019,1,1,300,Sunday,end,60.9,0,60.9,28.2,19.6,19.2,68.5,0,0,snow,0.08,1.02,20.8,9.1,40,1027.9,75,9.9,72,0.3,1
2019,1,1,301,Sunday,end,73.5,0,73.5,29,21.1,16.4,58.81,0,0,"rain,snow",0.08,1.02,21,8.2,58,1027.1,97.5,9.9,121,0.4,1
2019,1,1,302,Sunday,end,62.79,0,62.79,29.8,22,15.4,54.39,0,0,,0,1.02,19.9,8.3,50,1026.1,99.2,9.9,59,0.2,1
2019,1,1,303,Sunday,end,68.11,0,68.11,30.7,21,13,47.25,0,0,"rain,snow",0.04,1.06,20.1,12.4,59,1025.5,74.1,9.9,91,0.3,1
2019,1,1,304,Sunday,end,85.12,0,85.12,30.7,21.6,12.9,47.04,0,0,,0,1.06,19.9,11.2,50,1024.8,97.2,9.9,62,0.2,1
2019,1,1,305,Sunday,end,78.54,0,78.54,29.9,21.7,11.3,45.4,0,0,,0,0.87,17,8.8,58,1024.6,5.9,9.9,19,0.1,0
2019,1,1,306,Sunday,end,89.25,0,89.25,29.1,21.1,10.3,44.91,0,0,,0,0.75,17.9,8.3,49,1024.4,34,9.9,0,0,0
2019,1,1,307,Sunday,end,87.64,0,87.64,29.8,19.8,10.3,43.51,0,0,,0,0.55,19.7,12.5,40,1024.5,100,9.9,0,0,0
2019,1,1,308,Sunday,end,81.62,0,81.62,29.8,19.3,11.9,46.76,0,0,,0,0.43,17.3,13.6,40,1024.5,98.8,9.9,0,0,0
2019,1,1,309,Sunday,end,88.55,0,88.55,29,19.3,12,48.66,0,0,,0,0.35,20.4,11.3,31,1024.6,100,9.9,0,0,0
2019,1,1,310,Sunday,end,87.92,0,87.92,27,17.5,10.4,49,0,0,,0,0.43,17.2,10.2,21,1024.8,54.1,9.9,0,0,0
2019,1,1,311,Sunday,end,90.16,0,90.16,26.2,16.9,10.4,50.87,0,0,,0,0.47,20.6,9.3,11,1024.8,8.7,9.9,0,0,0
2019,1,1,312,Monday,day,88.9,0,88.9,25.3,15.7,10.5,53,0,0,,0,0.51,21.3,9.4,10,1024.2,9.2,9.9,0,0,0
2019,1,1,313,Monday,day,89.81,0,89.81,25.1,14.4,10.3,52.96,0,0,,0,0.51,19.7,11.4,18,1023.8,89.4,9.9,0,0,0
2019,1,1,314,Monday,day,85.68,0,85.68,24.1,13.3,10.3,54.96,0,0,,0,0.51,20.4,11.2,28,1024.3,5.9,9.9,0,0,0
2019,1,1,315,Monday,day,85.68,0,85.68,24,13.1,10.2,55.11,0,0,,0,0.51,21,11.3,10,1024.3,4.6,9.9,0,0,0
2019,1,1,316,Monday,day,91.14,0,91.14,22.8,11,10.1,57.74,0,0,,0,0.51,20.8,12.5,19,1024.1,1.3,9.9,0,0,0
2019,1,1,317,Monday,day,92.96,0,92.96,21.7,9.1,10.1,60.37,0,0,,0,0.47,19.9,13.4,28,1023.9,4.1,9.9,0,0,0
2019,1,1,318,Monday,day,99.61,0,99.61,21.7,10.9,11,62.95,0,0,,0,0.47,18.6,10,9,1024,85.4,9.9,0,0,0
2019,1,1,319,Monday,day,119.14,0,119.14,21.6,11.5,12.6,67.73,0,0,,0,0.47,16.8,9,8,1024.2,97.7,9.9,5,0,0
2019,1,1,320,Monday,day,83.51,0,83.51,21.7,10.9,13.7,70.88,0,0,,0,0.43,16.1,10.1,360,1024.4,85.4,9.9,35,0.1,0
2019,1,1,321,Monday,day,45.71,-0.35,46.06,22.9,12.3,12.7,64.41,0,0,,0,0.43,18.3,10.3,10,1024.8,24.8,9.9,79,0.3,1
2019,1,1,322,Monday,day,0.35,-50.47,50.82,25.1,14.5,13.9,61.96,0,0,,0,0.39,18.6,11.3,20,1025.1,1.3,9.9,57,0.2,1
2019,1,1,323,Monday,day,0,-128.31,128.31,28.1,18.4,15.8,59.6,0,0,,0,0.39,18.3,10.9,20,1024.7,0,9.9,40,0.1,0
2019,1,1,324,Monday,day,0,-136.22,136.22,29.9,21.9,16.8,57.67,0,0,,0,0.35,17.2,8.8,28,1023.6,2.3,9.9,146,0.5,1
2019,1,1,325,Monday,day,0,-111.51,111.51,32,24.2,15.2,49.46,0,0,,0,0.35,15.4,9.1,24,1023,0,9.9,302,1.1,3
2019,1,1,326,Monday,day,2.52,-46.06,48.58,33.2,27.6,14,44.78,0,0,,0,0.35,14.3,6,335,1022.3,0,9.9,418,1.5,4
2019,1,1,327,Monday,day,81.62,0,81.62,34,34,11.3,38.42,0,0,,0,0.35,13.2,0.7,357,1021.6,0,9.9,177,0.6,2
2019,1,1,328,Monday,day,88.27,0,88.27,34.9,34.9,11.9,38.12,0,0,,0,0.35,11,0.6,358,1021.3,0,9.9,27,0.1,0
2019,1,1,329,Monday,day,91.14,0,91.14,31.8,28.6,11.9,43.25,0,0,,0,0.31,4.7,3.3,238,1021,0,9.9,24,0.1,0
2019,1,1,330,Monday,day,89.18,0,89.18,30.5,27.5,12,45.78,0,0,,0,0.28,4.9,3,265,1021.1,0,9.9,0,0,0
2019,1,1,331,Monday,day,92.68,0,92.68,28.6,25.4,11.1,47.55,0,0,,0,0.12,6.3,3,293,1020.9,0,9.9,0,0,0
2019,1,1,332,Monday,day,91.98,0,91.98,27.7,24.3,11.1,49.38,0,0,,0,0.12,7.6,3,303,1020.5,0,9.9,0,0,0
2019,1,1,333,Monday,day,89.53,0,89.53,27.6,22.5,12,51.35,0,0,,0,0.12,7.6,4.5,280,1020.4,0,9.9,0,0,0
2019,1,1,334,Monday,day,87.99,0,87.99,24,20.2,12,59.6,0,0,,0,0.12,8.3,3,322,1020.5,0,9.9,0,0,0
2019,1,1,335,Monday,day,93.31,0,93.31,24,16.3,12.8,61.68,0,0,,0,0.12,8.7,6.5,305,1020.6,0,9.9,0,0,0
2019,1,1,336,Tuesday,day,92.33,0,92.33,24.7,24.7,12.8,60.02,0,0,,0,0.12,9.2,0.2,352,1020.2,0,9.9,0,0,0
2019,1,1,337,Tuesday,day,93.94,0,93.94,23.9,20,12.8,62.14,0,0,,0,0.12,9.2,3,255,1019.9,0,9.9,0,0,0
2019,1,1,338,Tuesday,day,94.57,0,94.57,21,14.8,11.9,67.56,0,0,,0,0.12,9.8,4.4,310,1019.9,0,9.9,0,0,0
2019,1,1,339,Tuesday,day,94.92,0,94.92,21,16.3,12.8,70.25,0,0,,0,0.12,8.5,3.3,234,1019.8,0,9.9,0,0,0
2019,1,1,340,Tuesday,day,96.18,0,96.18,20.2,20.2,11.9,69.86,0,0,,0,0.12,9.2,0.5,349,1019.4,0,9.9,0,0,0
2019,1,1,341,Tuesday,day,95.48,0,95.48,19.4,12.8,11.9,72.13,0,0,,0,0.12,9.6,4.6,301,1019.3,0,9.9,0,0,0
2019,1,1,342,Tuesday,day,103.04,0,103.04,20.2,15.2,11.8,69.41,0,0,,0,0.12,9.6,3.5,299,1019.5,0,9.9,0,0,0
2019,1,1,343,Tuesday,day,124.46,0,124.46,20.3,15.5,11.9,69.51,0,0,,0,0.12,9.4,3.4,311,1020.2,0,9.9,0,0,0
2019,1,1,344,Tuesday,day,83.58,0,83.58,23,15.6,12.8,64.29,0,0,,0,0.12,9.8,5.9,311,1020.3,0,9.9,11,0,0
2019,1,1,345,Tuesday,day,7.91,-10.15,18.06,27.1,20.3,13.9,57.16,0,0,,0,0.12,12.1,6.1,329,1021.2,0,9.9,22,0.1,0
2019,1,1,346,Tuesday,day,0.35,-68.39,68.74,30,20.5,13.9,50.82,0,0,,0,0.12,14.5,11.3,340,1021.7,0,9.9,30,0.1,0
2019,1,1,347,Tuesday,day,0,-107.17,107.17,33.2,25.7,15.1,46.9,0,0,,0,0.12,14.3,9,319,1021.6,0,9.9,41,0.1,0
2019,1,1,348,Tuesday,day,0,-92.68,92.68,35.1,29.1,16,45.22,0,0,,0,0.12,13.2,7.2,320,1020.7,0,9.9,158,0.6,2
2019,1,1,349,Tuesday,day,0,-83.23,83.23,36,31.7,16,43.61,0,0,,0,0.16,13.6,5.1,327,1020,0,9.9,283,1,3
