Year,Month,Day,EnergyUse,Temp,Humidity,dew,windspeed,windgust,solarradiation,solarenergy,uvindex,cloudcover,winddir
2019,10,17,2294.46,53.5,59,39.4,23.7,40.9,68.7,6.1,5,85.7,275.6
2019,10,18,2361.66,51.5,60.1,38,16.8,24.2,76.5,6.7,4,57.1,320
2019,10,19,2567.88,47.3,68.7,36.2,7.7,13.4,77.9,6.7,5,0,267.9
2019,10,20,2729.58,49,90.9,46.4,13.5,20.1,25.4,2.3,1,50.1,31.8
2019,10,21,1857.66,57,73,47.3,11.3,19.9,82.4,7.1,5,32.1,30.4
2019,10,22,2144.52,58.2,94,56.4,13.1,25.5,24.5,2.1,1,94.1,102.8
2019,10,23,1726.2,58.2,67,45.6,13.6,24.9,81.7,6.9,5,15.6,286.1
2019,10,24,2307.06,53.2,57.6,36.8,11.1,18.3,76.4,6.6,5,0,213.7
2019,10,25,2006.34,53.7,77.9,46.6,9.1,16.1,105.6,9.2,4,2,208.4
2019,10,26,1669.5,56.5,73.7,47.5,9.7,16.1,58.6,5,4,35.2,74.4
2019,10,27,1704.78,62.1,83.3,56.6,18.1,37.4,30.4,2.7,3,61.2,127.4
2019,10,28,2026.92,58,71.5,48.6,12.2,19.7,53.3,4.4,5,45.5,52.3
2019,10,29,2207.94,57.8,92.6,55.6,7.6,11.4,46.8,4,2,94.3,68
2019,10,30,2196.6,60.3,97.4,59.6,6.8,12.3,40.4,3.6,2,95,30.6
2019,10,31,2434.74,67.9,90.3,64.8,22.5,36.5,23,1.9,1,89.7,176.8
2019,11,1,2733.36,49.1,56.5,33.7,24.8,37.2,73.9,6.2,5,13.4,280.3
2019,11,2,3392.34,42.8,66.2,31.8,9.8,13,69.2,6,4,8.8,283.9
2019,11,3,3503.22,43.2,60.2,29.3,12.6,21.9,66.6,5.9,5,10.9,279.7
2019,11,4,3411.24,43.9,65.2,31.4,12.5,19.7,65.5,5.6,4,0.1,169
2019,11,5,2722.02,51,68.6,40.2,10.4,24.2,54.1,4.9,2,33.5,257
2019,11,6,3061.8,47.6,50.8,29.2,11.2,21.3,66.1,5.5,4,3.7,284
2019,11,7,3242.4,47,75,39.3,15.6,24.1,54.3,4.6,2,74.6,252.5
2019,11,8,4542.72,34.6,54.9,19.3,19.5,31.4,69.1,5.9,4,13.7,329.1
2019,11,9,5089.98,31.4,50.7,13.8,6.9,13.9,62.1,5.4,3,3.9,236.7
2019,11,10,4340.7,40.4,64.3,29,8.3,21.7,52.7,4.5,3,54,221.8
2019,11,11,2860.2,48.8,71.4,39.3,8.2,18.1,53.6,4.7,3,8.1,171.4
2019,11,12,4770.78,39.5,66.3,28.8,18.9,29.7,16.4,1.4,1,32.7,316.6
2019,11,13,7074.06,26.7,44.9,7.8,14.7,27.4,53.3,4.5,4,0.4,314.1
2019,11,14,6843.06,33.1,57.8,19.4,16.7,20.8,100.7,8.8,5,2.2,213.5
2019,11,15,5805.66,39,57.9,24.1,14.2,20.8,50.2,4.2,4,2.4,276.6
2019,11,16,6260.52,35.9,40.7,12.5,18.1,27.8,48.7,4.2,4,7.8,37
2019,11,17,6441.96,35.6,55.4,20.9,16,25.1,43,3.6,2,87.3,33.4
2019,11,18,5567.52,39.2,87.7,35.7,13.5,23.3,29.5,2.5,1,95.6,0.6
2019,11,19,4669.14,42,83.3,37,9,16.6,48.8,4,4,41,298.2
2019,11,20,5066.46,42.2,65.7,31.3,20.3,29.1,47.7,4.1,2,55.4,328.8
2019,11,21,4563.3,45.7,60.9,32.7,10.3,18.3,43.9,3.7,3,13.5,275.2
2019,11,22,4481.82,46.1,65.6,34.9,15,25.9,19.8,1.6,1,57.7,265.9
2019,11,23,5727.54,36.9,63.6,25.2,7,15.2,36.8,3.3,2,23.9,247.5
2019,11,24,5305.02,40.2,84.3,35.4,14.8,28.8,26.3,2.2,1,68,310.5
2019,11,25,4790.94,42.9,70.5,33.7,9.1,19.9,38.8,3.3,3,4.9,237.7
2019,11,26,4208.4,45.9,73,36.8,6.9,14.3,41.1,3.4,4,0.1,212.2
2019,11,27,3406.2,49.2,81.5,43.4,19.1,31.6,25.8,2.3,1,64.5,215.6
2019,11,28,4268.46,45.3,52.8,28.7,25.9,38.4,47.5,4,3,49.1,314.8
2019,11,29,6123.18,35.3,60.8,22.9,15.7,24.2,41.7,3.7,3,2,339.6
2019,11,30,6372.24,35.2,52.9,19,8,14.5,44.3,3.9,2,16.2,331.4
2019,12,1,6797.7,32.8,79.6,26.8,22.3,30.8,9.8,0.8,0,74,49.2
2019,12,2,6758.22,34.3,94.2,32.8,12.7,25.3,22.9,2,1,88.1,345.5
2019,12,3,6828.36,34,67.3,23.6,22.5,32.9,37.2,3.1,4,31.1,307.6
2019,12,4,6367.62,35.8,80.1,30.1,8.8,21.7,20.7,1.9,1,72.8,239.5
2019,12,5,6413.82,38,63.8,26,15.1,29.8,40.9,3.6,2,77.3,288.1
2019,12,6,5992.56,40.1,60.6,27.2,17.5,28.6,36.9,3.1,2,65.7,239.5
2019,12,7,6837.18,33.1,55.3,18.5,12.6,21.9,47.1,4.2,4,0.3,334.4
2019,12,8,7077.42,30.8,66.2,20.2,10.1,17.4,40.1,3.5,2,12.6,173.8
2019,12,9,4701.9,44.8,95.2,43.5,17.3,45.4,14.7,1.3,1,96.2,202.8
2019,12,10,3457.02,53,87.6,49.4,17.1,29.8,10,0.8,0,78.9,243.9
2019,12,11,6288.24,33.6,75.4,26,11.3,22.6,31.9,2.7,3,58.2,280.7
2019,12,12,6848.94,29.2,53.9,14.4,10.1,20.1,33.8,2.9,3,0,342
2019,12,13,5626.74,38,82.2,33,12.3,23.7,23.3,2,1,79.7,37.9
2019,12,14,3424.68,49.6,91.9,47.3,18.2,29.7,22.3,1.9,1,85.6,304.1
2019,12,15,5271.84,41.6,57.6,27.4,21.4,33,41.7,3.6,3,41.3,272.2
2019,12,16,6313.44,33.9,66.7,23.7,6.5,15.2,11.9,1,1,86,45.3
2019,12,17,6191.64,34.1,91.5,31.6,12.3,37.8,6.6,0.6,0,96,27.6
2019,12,18,6372.66,31.6,65.7,21.2,16.7,29.3,23.4,1.9,2,46.6,286.8
2019,12,19,8044.68,21,53,6.4,18,30.8,35.6,2.9,3,11.2,302.5
2019,12,20,7273.98,25.9,59.9,13.4,12.6,20.6,34.3,2.9,4,10.8,331.2
2019,12,21,7338.24,25.7,70.5,17.3,4.6,9.4,40.9,3.5,2,5,357.7
2019,12,22,6099.66,32.8,69.6,23.1,11.3,18.3,33.4,2.8,3,0,246.5
2019,12,23,5224.8,40.5,62.5,27.7,7,14.5,32.7,2.7,3,0,239.1
2019,12,24,4897.2,41.5,55.2,26,10.5,19,37.1,3.3,3,0,8.2
2019,12,25,5688.48,34.6,62,22.6,6.3,10.7,33.8,2.9,3,0,338.2
2019,12,26,5446.56,36.2,83.1,31.4,7.7,13.4,51.6,4.4,3,34.1,49.7
2019,12,27,3621.24,46.8,83.8,42,10.3,14.5,36.8,3.3,2,69.9,224.8
2019,12,28,3810.66,44.2,78.1,37.3,9,15.2,50.4,4.4,3,1.2,306.2
2019,12,29,4800.6,39.6,84.6,35.2,9,15.2,23.8,2.1,1,75.4,78.1
2019,12,30,4762.38,42.4,92.5,40.4,20.8,36,8.7,0.6,0,96.8,54.5
2019,12,31,4844.28,40,83.5,35.2,11.5,25.5,35.8,3.1,2,83.2,278.8
2020,1,1,5806.5,35.7,58.5,22.4,17.3,28.3,26.2,2.4,1,58.2,289.4
2020,1,2,5412.54,36.5,68.8,26.6,15.8,23,32.5,2.8,2,15.8,213.3
2020,1,3,4085.76,44.9,89.8,42,5.6,16.1,14,1.3,1,84.8,232.9
2020,1,4,3528.42,47.2,93.9,45.5,12.2,24.7,15,1.2,1,95.2,326.1
2020,1,5,5251.26,38.6,52.8,22.6,19.5,30.7,33,2.7,2,93,310.3
2020,1,6,5389.86,38.4,63.3,26,14.6,23,33.6,2.9,2,56.4,257.7
2020,1,7,5726.28,36.6,60.2,23.2,9.1,15.4,38.7,3.4,2,32,304.6
2020,1,8,5642.28,32.9,65.9,21.4,18.4,32.1,28.9,2.3,2,21.4,274.9
2020,1,9,6253.8,27.5,45.5,8.9,16,24.1,38.9,3.4,4,3.7,296.7
2020,1,10,4611.18,40.3,72.9,32.2,12.6,31.1,42.5,3.8,2,70.6,212.7
2020,1,11,2156.7,59.4,74.4,50.9,18.2,29.7,37.4,3.2,2,74.5,195.5
2020,1,12,1958.46,60.4,64.4,47.4,25.2,35.7,44.8,4,4,35.3,242.5
2020,1,13,4346.16,40.1,75.2,32.8,8.9,14.5,27.2,2.3,1,32.5,29.9
2020,1,14,4570.86,39.8,92.4,37.7,5.8,15.2,15.8,1.2,1,67,68.3
2020,1,15,3619.56,44.3,76,36.5,11.2,18.8,39.7,3.4,4,36.9,292
2020,1,16,4021.5,42.9,64.5,30.4,22.2,38.7,34.5,2.8,2,60.7,301.2
2020,1,17,6354.18,26.6,40.5,5.4,20.5,35,39,3.3,4,2.1,333
2020,1,18,6847.68,24.1,67.2,13.8,11.4,22.1,18.1,1.5,1,61.6,181.9
2020,1,19,5059.74,35.6,66.9,24.9,21.3,31,32.5,2.8,3,48.5,289.2
2020,1,20,6434.82,25.5,44.2,6,15.7,26.7,122.7,10.6,5,5.6,333.2
2020,1,21,6681.78,24.7,48,7.1,13.4,19.7,122.3,10.7,5,0.1,334.4
2020,1,22,6162.66,27,60.5,14.5,6.5,11,127,11,5,0,295.2
2020,1,23,5744.76,31.8,61.5,18.6,5.3,9.8,97.5,8.3,4,1.3,268.6
2020,1,24,4615.38,39.5,60.5,26.4,12.3,18.6,126.2,10.8,6,23,86.8
2020,1,25,4094.16,43.2,91.6,40.9,21.2,45.6,13.5,1.3,1,73.1,68.1
2020,1,26,4352.46,39.5,70.5,30.2,11.5,23,49.4,4.2,5,49.8,266.6
2020,1,27,4068.12,38.7,65.9,28.1,10.4,25.7,43.7,3.9,2,84,256.4
2020,1,28,4109.28,37.6,61,25.1,14.7,28.8,28.8,2.5,2,84.8,314.2
2020,1,29,5578.02,35.9,49.7,18.7,16.7,24.2,63,5.5,5,48.9,331
2020,1,30,6088.74,29,57.9,15.7,8,14.5,47.9,4.1,3,10.1,20.5
2020,1,31,5181.54,36.4,76.8,29.7,6.7,11.4,49.6,4.3,2,88,17.7
2020,2,1,4748.94,38.9,91.8,36.7,5.3,9.4,24.6,2.1,1,93.8,330.1
2020,2,2,4929.12,36.9,85,32.5,11.3,23,33.6,2.9,2,70,260.3
2020,2,3,4003.44,44.5,70.3,34.3,12.6,21,55.6,4.9,4,21.7,238.1
2020,2,4,3648.12,49.7,78.7,43.1,9.1,17.2,44,3.8,2,62.1,248.3
2020,2,5,5160.96,40.8,63,28.6,13.8,23,32.7,2.8,1,96.6,9.1
2020,2,6,5160.54,39.6,95.6,38.4,17.1,24.4,11.5,0.8,0,97.7,60.2
2020,2,7,4460.4,41.4,83.5,36.5,25.3,54.8,30.2,2.5,2,89.2,271.8
2020,2,8,5533.5,33.8,55.1,19.1,12.4,25.3,66.7,5.8,5,33.5,268.5
2020,2,9,5017.32,36.8,62.9,24.6,11,16.8,60.4,5.2,4,40.1,220
2020,2,10,4434.36,42.6,83.8,37.9,14.8,25.3,25.5,2,1,81.5,201
2020,2,11,3897.6,45.7,91.6,43.2,11.2,19.2,28.6,2.3,1,93.6,322.1
2020,2,12,4708.62,40.9,55.8,25.8,13.8,24.7,54.7,4.8,3,35.6,262
2020,2,13,4933.32,39.5,90.7,36.9,13.2,29.5,12.3,1.1,1,84.2,307
2020,2,14,6342.42,29.8,53,14.1,17.1,27.7,83.7,7.1,5,30.6,331
2020,2,15,7253.4,21.1,45.5,2.7,9.2,19,80.8,7.1,4,0,246.6
2020,2,16,5433.54,35.2,65.2,23.9,8.2,18.3,93.3,7.9,5,25.7,216.4
2020,2,17,4383.96,41.6,52.7,24.5,6.7,14.3,75.3,6.4,4,21.2,357.4
2020,2,18,4173.54,44.8,74,37,8.7,24.2,62.8,5.3,3,60.5,70.5
2020,2,19,4230.24,43.4,46.5,22.8,18,29.7,83.6,7.2,6,30.9,313.4
2020,2,20,6188.28,30.6,47.9,12.8,9.8,17.4,74.8,6.6,3,4.2,337.4
2020,2,21,6768.3,26.7,42.9,6.2,11.3,22.6,90,7.8,6,0.1,331.7
2020,2,22,5415.48,36,33.1,8.2,13.6,22.5,95.1,8.3,6,0,251.3
2020,2,23,4737.18,40.7,34.6,12.8,10.9,17.9,92.3,7.9,6,4.7,229.9
2020,2,24,4171.02,45.4,48.7,25.5,9.1,17.2,83,7.3,6,31.2,191.9
2020,2,25,3741.78,46.3,89,43.2,11.1,18.8,29.6,2.5,1,85,108.7
2020,2,26,3647.7,46,94.4,44.5,13.4,21.9,35.9,3.2,2,99,86.1
2020,2,27,4549.44,38.4,59.8,24.3,29.1,49.6,105.4,9,5,64.6,274.2
2020,2,28,5468.4,34,46.1,15.3,17.1,30.4,96.4,8.4,5,50.5,259.8
2020,2,29,6093.78,29.7,43.7,10.2,21.5,28.5,82,7,4,47.9,295.9
2020,3,1,5531.4,33.5,46,14.3,14.7,23.9,112.3,9.7,6,14.4,284.1
2020,3,2,3993.78,46.6,52.2,28.8,21.3,27.5,108,9.3,5,17.1,198.1
2020,3,3,2905.56,51,83.5,46,25.2,40.1,44.8,3.9,2,49.3,207.1
2020,3,4,3341.52,49.5,48.5,30,15.8,28.9,119.8,10.3,6,39.9,269.2
2020,3,5,4017.3,44.4,47.7,24.9,16.4,25,106.3,9.2,6,0.7,318.1
2020,3,6,5077.8,37.4,85.2,33.3,13.5,27.7,29.4,2.5,1,59,20.3
2020,3,7,4537.26,39.2,52.3,20.6,22.3,33,132.5,11.4,7,33.2,331
2020,3,8,3840.06,43,39.2,18.3,12.9,20.8,130.7,10.8,6,0,251.7
2020,3,9,3057.6,53.4,39,26.9,15,24.2,132.3,11.5,7,0,213.6
2020,3,10,2458.68,57.1,59.1,42.8,18.2,31.8,64.3,5.5,2,46.8,219.9
2020,3,11,2780.82,50.1,50.9,31.6,14.5,23.9,99,8.6,6,34.8,340.7
2020,3,12,3735.06,43.9,69.4,34.1,12.1,20.1,54.8,4.8,3,76.4,87.8
2020,3,13,2185.26,57.2,69.5,43.1,18.3,31.6,124,10.8,7,62.9,264.5
2020,3,14,2526.72,49.1,33.1,20.9,14.5,23,142.3,12.2,7,19.7,310.7
2020,3,15,2012.64,45.3,53.2,27.3,12.4,19.7,170.9,14.8,7,50.7,354.9
2020,3,16,3658.62,39.2,50.4,21.7,13.4,23,103.9,8.9,6,35.3,83.3
2020,3,17,3119.76,45.4,78.1,38.7,10,23.3,87,7.4,4,81,300.3
2020,3,18,2821.98,46.1,55,29.8,14.5,18.3,140.5,12.1,6,16.2,154.6
2020,3,19,3197.04,46.2,89,43,12.2,26.6,55.8,4.8,2,96.6,62.8
2020,3,20,2042.04,59.8,78.3,51.8,18.7,32.8,98.6,8.7,5,74.9,225.2
2020,3,21,2008.02,49.5,46.4,29.3,16,26.6,173,14.9,8,28.9,342.9
2020,3,22,3504.06,38.1,47.4,19.4,15.9,24.2,138.4,11.9,6,57.6,66.3
2020,3,23,3740.94,38.4,86.1,34.4,16.5,32,23.7,2.1,1,80.8,65.8
2020,3,24,2753.52,44.8,70.5,35.1,9.9,21.7,184.9,15.9,9,41.5,346.2
2020,3,25,3682.56,42.5,76.9,35.7,20.2,31,42.1,3.7,2,67.3,56.5
2020,3,26,2447.34,46,68.6,35.6,13.6,19,185.6,16,8,8.6,237.2
2020,3,27,1656.06,56,57.7,38.8,12.2,17.4,170.4,14.6,7,42.9,312.3
2020,3,28,2785.44,47.4,77.2,39.6,11.1,20.6,20.3,1.7,1,67.8,65.1
2020,3,29,2881.62,47.4,96,46.3,13.3,18.6,27.9,2.6,1,100,46.8
2020,3,30,2835.42,48.4,91.9,46.1,7.7,25.1,48.3,4.3,2,95.4,104.2
2020,3,31,3680.46,43.4,86.1,39.4,9.9,18.3,51.1,4.4,3,93.5,90.2
2020,4,1,2958.9,45.3,58.9,30.6,14.9,23.5,133.2,11.3,6,63.9,8.6
2020,4,2,2503.62,47.1,45.5,26.6,23.6,39.6,206.5,17.8,9,11.4,327.5
2020,4,3,2358.3,50,55.9,34.4,25.4,32.2,119.3,10.4,5,73.3,332.9
2020,4,4,2504.88,51.1,72.6,42.4,9.9,19.2,106.7,9.1,5,63.3,16.4
2020,4,5,2130.66,53.9,70.4,43.2,10,19.7,131.3,11.3,6,45.6,236
2020,4,6,1747.62,56.3,51.8,35.8,11.1,20.8,219.5,19,8,36,328.3
