datetime,year,month,day,dayofweek,weekdayend,EnergyUse,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
4/26/2022,2022,4,26,Tuesday,day,1917.72,66.1,52.1,57.9,66.1,52.1,57.9,51,78.4,0.039,100,25,rain,0,0,20.1,11.2,7.3,1016.6,98,9.7,114.3,9.9,4
4/27/2022,2022,4,27,Wednesday,day,2754.78,57,43.1,49.5,57,37.2,47.1,32.9,54.3,0,0,0,rain,0,0,29.7,19.7,306,1015,81.4,9.8,150.9,13,7
4/28/2022,2022,4,28,Thursday,day,3205.44,55.3,37.1,45.5,55.3,28,40.7,17.2,35.7,0,0,0,,0,0,35.9,22,326.1,1017.2,36.7,9.9,293.5,25.4,9
4/29/2022,2022,4,29,Friday,day,2749.32,61.2,38,49.4,61.2,33.6,47.6,12.2,23.7,0,0,0,,0,0,27.5,19.3,325.3,1019,0.1,9.9,325.8,28.3,10
4/30/2022,2022,4,30,Saturday,end,2283.54,67,39,53,67,35.8,51.6,20.6,30.3,0,0,0,,0,0,19.7,13.4,331,1019.2,0.1,9.9,328,28.4,10
5/1/2022,2022,5,1,Sunday,end,1971.06,69.4,35.9,54.6,69.4,32.4,54.2,36.6,55.5,0,0,0,,0,0,17.4,8.9,198.5,1018.3,21.7,9.9,261.5,22.6,9
5/2/2022,2022,5,2,Monday,day,1987.86,63.2,49.1,55.8,63.2,47.3,55.7,52,87.9,1.166,100,20.83,rain,0,0,15.7,8.7,47,1016,83.9,7.5,85.2,7.4,5
5/3/2022,2022,5,3,Tuesday,day,1594.32,66.8,50,56.7,66.8,50,56.7,50.4,80.6,0,0,0,rain,0,0,20.1,13.4,95.4,1019.1,49.4,9,241.9,21,8
5/4/2022,2022,5,4,Wednesday,day,2105.04,64.3,48.8,54.9,64.3,44.8,54.1,52.4,91.8,0.149,100,25,rain,0,0,17.2,9.8,82,1014.8,92.7,9,110.8,9.6,5
5/5/2022,2022,5,5,Thursday,day,1370.88,71.2,57,62.4,71.2,57,62.4,50,67,0,0,0,rain,0,0,21.3,10.8,340.4,1016.8,50.3,9.5,258.4,22.4,9
5/6/2022,2022,5,6,Friday,day,2605.68,58.9,47.1,53.9,58.9,42.4,52.9,50.2,87.9,0.706,100,58.33,rain,0,0,28,12.3,93.4,1012.3,80.2,6.9,57.5,5.1,2
5/7/2022,2022,5,7,Saturday,end,3689.7,50,43.1,47.6,50,35.5,42.3,45.9,94.1,1.051,100,100,rain,0,0,41.2,24.3,56,1008.2,100,5.4,22.5,2.5,0
5/8/2022,2022,5,8,Sunday,end,3138.66,59,41,49.3,59,33.6,46.5,34.6,60,0.213,100,41.67,rain,0,0,35.6,24.2,43,1017.1,88.6,9.4,143.5,12.4,5
5/9/2022,2022,5,9,Monday,day,1863.96,69.4,44.8,56.9,69.4,39.2,55.4,24,29,0.001,100,4.17,rain,0,0,34.9,20.3,43.9,1021.8,14.2,9.9,304.9,26.3,9
5/10/2022,2022,5,10,Tuesday,day,1174.74,71.3,48.8,59.6,71.3,44.5,59.3,24.6,26.6,0,0,0,,0,0,30.8,21.6,57,1025.4,23.9,9.9,293.7,25.4,9
5/11/2022,2022,5,11,Wednesday,day,1510.32,72,51.6,60.9,72,51.6,60.9,40.6,48.1,0,0,0,,0,0,28.4,16.2,43.5,1023.9,42,9.9,167.5,14.5,5
5/12/2022,2022,5,12,Thursday,day,1527.54,75,53,63.5,75,53,63.5,56.6,79.1,0,0,0,,0,0,21.9,12.6,74.6,1024.2,57,9.9,218.7,19,9
5/13/2022,2022,5,13,Friday,day,1642.2,71.2,57.9,63,71.2,57.9,63,61.8,96.1,0.036,100,29.17,rain,0,0,21.9,12.4,67.4,1023,100,5.4,115.4,10,4
5/14/2022,2022,5,14,Saturday,end,1648.92,66.9,61.1,63.9,66.9,61.1,63.9,63.4,98.4,0.247,100,41.67,rain,0,0,14.8,9.8,101.4,1017.3,100,3.3,45.9,3.9,1
5/15/2022,2022,5,15,Sunday,end,1424.64,79,62,69,79,62,69,62.8,81.9,0,0,0,rain,0,0,19.7,12.3,233.1,1011.3,81.2,7.5,161.5,13.9,4
5/16/2022,2022,5,16,Monday,day,2089.92,78.2,61.3,67.7,78.2,61.3,67.7,63,85.7,0.363,100,12.5,rain,0,0,40.3,14.8,226.7,1005.2,58.1,8.2,158,13.7,6
5/17/2022,2022,5,17,Tuesday,day,1465.38,77,53,65.7,77,53,65.7,45.8,53.4,0,0,0,,0,0,31.7,20.4,288,1008,5.5,9.9,588.5,51.3,10
5/18/2022,2022,5,18,Wednesday,day,1275.96,70.3,51.2,61.3,70.3,51.2,61.3,42.8,51.6,0,0,0,,0,0,19.7,10.5,295.1,1013.5,12.6,9.9,960,84,10
5/19/2022,2022,5,19,Thursday,day,1737.12,73.3,53.1,61.2,73.3,53.1,61.2,56.6,85.9,0.78,100,33.33,rain,0,0,19.7,7.7,183.5,1007.6,71.9,8.3,960,84,10
5/20/2022,2022,5,20,Friday,day,1947.54,83.1,55.1,65.4,83.9,55.1,65.4,61.9,90.1,0.441,100,16.67,rain,0,0,34.4,12.2,85,1011.5,52.1,6.8,960,84,10
5/21/2022,2022,5,21,Saturday,end,1764.84,91.3,62.2,76.4,94.6,62.2,78,66.3,75,0,0,0,rain,0,0,16.8,10.3,241.2,1014.7,41.7,6,867.6,75.9,10
5/22/2022,2022,5,22,Sunday,end,1903.86,88.3,70.2,77.9,91.9,70.2,79,68.3,73.9,0.019,100,12.5,rain,0,0,35.7,11.4,238.7,1015.2,11.5,9.8,960,84,10
5/23/2022,2022,5,23,Monday,day,1911,73.4,57.1,66.9,73.4,57.1,66.9,50.9,57.8,0,0,0,rain,0,0,27.3,15.7,350.3,1020.5,26.4,9.9,235,20.9,0
5/24/2022,2022,5,24,Tuesday,day,1680.84,66,56,62.2,66,56,62.2,48.9,62.5,0,0,0,rain,0,0,20.8,13.3,101,1024,90.9,9.9,49,4.8,0
5/25/2022,2022,5,25,Wednesday,day,1246.98,71.1,51,60.2,71.1,51,60.2,47.5,65.5,0,0,0,,0,0,18.3,13,94.8,1027,19.8,9.9,49,4.8,0
5/26/2022,2022,5,26,Thursday,day,1750.14,71.9,51,62.1,71.9,51,62.1,53.7,74.5,0,0,0,rain,0,0,14.8,12.5,149.1,1023.3,80.1,9.9,49,4.8,0
5/27/2022,2022,5,27,Friday,day,1949.22,76.1,64.2,67.7,76.1,64.2,67.7,66,94.6,0.176,100,16.67,rain,0,0,25.3,13.5,182,1012.4,94.2,7.1,49,4.8,0
5/28/2022,2022,5,28,Saturday,end,1422.12,75,65,69,75,65,69,62.9,82.8,0.498,100,25,rain,0,0,26,15,282.3,1007.2,68.3,9.4,49,4.8,0
5/29/2022,2022,5,29,Sunday,end,1260.42,78.2,57.7,68.9,78.2,57.7,68.9,56.5,68.3,0,0,0,,0,0,11.2,7.9,328.5,1016.2,20.3,9.9,49,4.8,0
5/30/2022,2022,5,30,Monday,day,1725.36,86.2,58.9,74,87.5,58.9,74.4,62.6,70.8,0,0,0,rain,0,0,19.7,10,219,1018,4,9.6,49,4.8,0
5/31/2022,2022,5,31,Tuesday,day,2549.82,92.2,70,81.6,92.3,70,82.1,64.3,59.7,0,0,0,,0,0,19.5,13.4,288.9,1014.3,8.6,9.9,49,4.8,0
6/1/2022,2022,6,1,Wednesday,day,2048.76,80.8,60.2,68.1,82.3,60.2,68.1,61.8,81.3,0.001,100,4.17,rain,0,0,25.1,13.3,79.8,1012.3,54.2,9.1,49,4.8,0
6/2/2022,2022,6,2,Thursday,day,2123.1,80.1,60.3,69.3,82.9,60.3,69.6,65.3,88,0.454,100,54.17,rain,0,0,16.1,7.6,273.9,1006.9,75.5,8.2,41.5,4,1
6/3/2022,2022,6,3,Friday,day,1929.9,78.2,63.4,70.1,78.2,63.4,70.1,60.6,75.5,0.091,100,4.17,rain,0,0,13.6,9.2,345.4,1007.2,48,8.1,49,4.8,0
6/4/2022,2022,6,4,Saturday,end,1225.14,81.2,56,69.8,79.8,56,69.5,49.1,54.1,0,0,0,,0,0,20.8,12.4,303.2,1010.8,1,9.9,49,4.8,0
6/5/2022,2022,6,5,Sunday,end,1086.12,75.8,55.1,66.3,75.8,55.1,66.3,41.8,43,0,0,0,,0,0,13.6,8.7,15.6,1014.5,0,9.9,155.2,13.7,9
6/6/2022,2022,6,6,Monday,day,1464.12,79.2,51.9,67.2,79.2,51.9,67.2,47.1,51.6,0,0,0,,0,0,22.1,9.1,211.8,1016.4,0.1,9.9,337.9,29.1,10
6/7/2022,2022,6,7,Tuesday,day,2381.82,77.1,56.1,67.7,77.1,56.1,67.7,57.9,72,0.038,100,8.33,rain,0,0,27.5,17.7,178.2,1015.4,46.9,9.6,194.7,16.9,8
6/8/2022,2022,6,8,Wednesday,day,2096.22,82.4,66,74.3,82.3,66,74.3,62.1,69.9,0.008,100,8.33,rain,0,0,26.6,11.2,276.6,1010.7,53.7,9.3,325.9,28.2,10
6/9/2022,2022,6,9,Thursday,day,2113.86,79.2,66.8,73.1,79.2,66.8,73.1,61.9,71,0.652,100,33.33,rain,0,0,32.2,19,259.5,1004.4,56.2,8.8,301.1,26.1,10
6/10/2022,2022,6,10,Friday,day,1310.4,77.1,59,68.7,77.1,59,68.7,51.5,56.2,0,0,0,,0,0,21.8,12.4,303.5,1010.3,7.4,9.9,340.4,29.3,10
6/11/2022,2022,6,11,Saturday,end,1547.7,71.4,60.4,67,71.4,60.4,67,56.2,68.9,0,0,0,rain,0,0,10.3,7.9,245.8,1012.5,40.1,9.9,137.6,11.7,5
6/12/2022,2022,6,12,Sunday,end,1684.62,74.9,59,65.7,74.9,59,65.7,63.2,92,0.418,100,37.5,rain,0,0,16.1,10.1,143,1013.4,81,8.8,100.6,8.8,4
6/13/2022,2022,6,13,Monday,day,2448.18,86.1,65.9,75.9,89.4,65.9,77.1,67.4,77.5,0.02,100,16.67,rain,0,0,20.4,8.2,282,1011.9,24.8,8.4,242.6,20.8,7
6/14/2022,2022,6,14,Tuesday,day,1931.58,82.2,67.3,73.3,81.9,67.3,73.2,55.4,54.4,0.001,100,4.17,rain,0,0,18.1,8.6,19,1012.4,5.9,9.9,263,22.8,9
6/15/2022,2022,6,15,Wednesday,day,1843.8,83,61.1,72.1,82.7,61.1,72.2,60.1,68.6,0,0,0,,0,0,17.2,13.5,120.9,1017.3,11,9.9,314.6,27.2,9
6/16/2022,2022,6,16,Thursday,day,2269.26,75,62.1,68.2,75,62.1,68.2,63.2,84.6,0.591,100,25,rain,0,0,21.9,13.6,175,1018.6,90.8,9.3,129.8,11.1,6
6/17/2022,2022,6,17,Friday,day,2042.88,90.1,68,78.4,92.7,68,78.8,63.6,65.4,0,0,0,rain,0,0,27.9,18.3,266,1006.6,47.3,9.5,273.2,23.7,9
6/18/2022,2022,6,18,Saturday,end,1361.22,74.1,60.2,66.5,74.1,60.2,66.5,48.6,52.6,0,0,0,,0,0,34.2,23.7,323.8,1006.9,42.9,9.9,202.3,17.3,8
6/19/2022,2022,6,19,Sunday,end,965.58,72.1,54,62.6,72.1,54,62.6,39.3,43.2,0,0,0,,0,0,28.7,18.3,326.8,1014.5,1.3,9.9,318.6,27.4,10
6/20/2022,2022,6,20,Monday,day,1372.14,78.3,52,65.4,78.3,52,65.4,43.2,47.3,0,0,0,,0,0,17.9,10.3,302.8,1019.5,0.6,9.9,295,25.7,9
6/21/2022,2022,6,21,Tuesday,day,2057.16,77.2,55.2,68.2,77.2,55.2,68.2,53.7,61.2,0,0,0,,0,0,16.8,9.1,218.7,1018.9,27.5,9.8,171.2,14.8,6
6/22/2022,2022,6,22,Wednesday,day,2313.78,72,62.2,65.8,72,62.2,65.8,62.2,88.6,0,0,0,rain,0,0,24.2,14.2,122,1015,75.1,8.4,94.3,8.2,6
6/23/2022,2022,6,23,Thursday,day,2149.56,71.2,61.1,65.2,71.2,61.1,65.2,62.2,90.6,0.047,100,37.5,rain,0,0,20.1,9.9,63,1013.8,83.8,8.9,69.8,6.5,1
6/24/2022,2022,6,24,Friday,day,1952.16,80.9,61.2,70.1,82.2,61.2,70.3,62.7,79.6,0,0,0,,0,0,12.5,6.7,265.9,1016,61.2,7.9,102,9.6,1
6/25/2022,2022,6,25,Saturday,end,1921.92,89.1,65.9,78,88.4,65.9,78.2,63.4,64.6,0,0,0,,0,0,12.8,7.6,270,1018.3,1.7,9.8,102,9.6,1
6/26/2022,2022,6,26,Sunday,end,2059.68,87.3,67.8,77.8,88,67.8,78.1,63.4,63.8,0,0,0,,0,0,24.4,13.7,204.9,1017.6,6.9,9.9,102,9.6,1
6/27/2022,2022,6,27,Monday,day,3033.66,78.2,68.1,73.1,78.2,68.1,73.1,68,84.5,0.148,100,25,rain,0,0,27.7,13.4,208.3,1014.1,72.2,9.2,102,9.6,1
6/28/2022,2022,6,28,Tuesday,day,1796.34,78.2,64,71,78.2,64,71,54.7,59.2,0,0,0,rain,0,0,21.9,10.8,348.4,1019.7,36.5,9.7,102,9.6,1
6/29/2022,2022,6,29,Wednesday,day,1988.7,83.1,58.9,72.5,82.6,58.9,72.3,57.4,63.1,0,0,0,,0,0,16.8,10.1,247.7,1022,13.5,9.9,321.6,27.9,9
6/30/2022,2022,6,30,Thursday,day,2140.32,86.2,64,76.8,85.3,64,76.5,59.5,58.7,0,0,0,,0,0,17.2,8.2,273.3,1021,4.4,9.9,277.3,24,9
7/1/2022,2022,7,1,Friday,day,2337.72,91,66.8,78.9,95,66.8,81.3,68,71.1,0,0,0,rain,0,0,27.1,17.7,214,1016.4,17.3,8.9,255.1,21.9,9
7/2/2022,2022,7,2,Saturday,end,2477.16,89.2,75,81.2,94.4,75,83.3,69.9,70.2,0.001,100,4.17,rain,0,0,23.5,10.5,229.8,1012.3,30.5,9.9,222.7,19.4,9
7/3/2022,2022,7,3,Sunday,end,1918.98,87.2,72,78.5,84.6,72,78,59.8,56.9,0.001,100,4.17,rain,0,0,19.5,8.6,344.1,1015.2,26.6,9.9,258.9,22.4,10
7/4/2022,2022,7,4,Monday,day,1450.26,84.9,61.9,74.7,82.6,61.9,74.1,50.2,44.1,0,0,0,,0,0,14.5,8.5,336.5,1019.7,0.1,9.9,302.7,26.2,9
7/5/2022,2022,7,5,Tuesday,day,2624.58,84.9,66,75,85.7,66,75.6,63.6,68.8,0,0,0,rain,0,0,26.4,14.8,201.1,1015.4,42.4,9.9,181.6,15.6,8
7/6/2022,2022,7,6,Wednesday,day,2982.84,86,73,79.4,90,73,80.6,68,70.5,0,0,0,,0,0,22.1,12.6,310.5,1010.2,40.5,9.5,195.9,16.8,7
7/7/2022,2022,7,7,Thursday,day,2772.42,78.2,68.1,74.2,78.2,68.1,74.2,66.2,76.6,0.01,100,20.83,rain,0,0,16.6,11,82,1014.1,85.9,9.9,134,11.6,5
7/8/2022,2022,7,8,Friday,day,2391.06,86,62.1,74.6,89.6,62.1,75.8,66.6,78.4,0.233,100,8.33,rain,0,0,20.8,10.3,226.5,1014.9,41.6,9.5,220.6,18.9,6
7/9/2022,2022,7,9,Saturday,end,2096.64,78.8,68.9,73,78.8,68.9,73,65.5,79,0.027,100,20.83,rain,0,0,17,10,107.5,1015.7,50.1,9.2,152,13.1,7
7/10/2022,2022,7,10,Sunday,end,1549.38,82.8,62.9,72,82.1,62.9,72,59.8,68,0,0,0,,0,0,16.1,13.3,114.2,1016.7,18.3,9.9,268.2,23.1,10
7/11/2022,2022,7,11,Monday,day,1935.36,83.2,60,72.6,82.3,60,72.4,57.6,64,0,0,0,,0,0,20.6,12.4,213.1,1013.4,5.9,9.9,302.8,26.1,9
7/12/2022,2022,7,12,Tuesday,day,2743.44,90.1,65,77.7,94.9,65,79.5,66.1,69.7,0,0,0,rain,0,0,22.1,15.9,214.5,1007.9,24.2,9.9,255.7,22.1,8
7/13/2022,2022,7,13,Wednesday,day,2777.46,89.1,70,80.1,88.7,70,80.1,62.9,58.8,0,0,0,,0,0,17,10.1,279.7,1010.6,11.4,9.3,277.1,23.9,9
7/14/2022,2022,7,14,Thursday,day,2849.7,89.7,70.1,79.8,88.5,70.1,79.8,62,57.1,0,0,0,rain,0,0,13,9.8,331.4,1013.6,18.2,9.9,282,24.4,10
7/15/2022,2022,7,15,Friday,day,2504.04,85,66.7,75.9,84.8,66.7,75.8,59.4,58.5,0,0,0,rain,0,0,14.5,13.4,74.2,1018.9,34.5,9.9,246.4,21.2,9
7/16/2022,2022,7,16,Saturday,end,2528.4,87.2,70,76.4,87.2,70,76.6,67.2,76.5,0.001,100,4.17,rain,0,0,11,14,118.2,1017.8,72,9,303.9,26.2,8
7/17/2022,2022,7,17,Sunday,end,2592.66,87,69.2,77.5,89.8,69.2,78.4,68.4,76.1,0.139,100,16.67,rain,0,0,23.3,8.8,208.8,1015.7,68.8,8.7,450,38.4,5
7/18/2022,2022,7,18,Monday,day,3726.24,91.8,74,81,98.7,74,83.8,72.3,76.8,0.075,100,8.33,rain,0,0,34.1,19.5,203.2,1011.1,47.1,9.8,450,38.4,5
7/19/2022,2022,7,19,Tuesday,day,3121.44,92.1,73.1,81.6,93.1,73.1,82.2,66.2,63.2,0.001,100,4.17,rain,0,0,22.6,12.4,269.5,1008.4,4.6,9.9,450,38.4,5
7/20/2022,2022,7,20,Wednesday,day,3339.42,95.1,71.1,84,97.7,71.1,85.7,66.3,57.4,0,0,0,,0,0,20.1,11.3,234,1007.4,11.9,9.9,450,38.4,5
7/21/2022,2022,7,21,Thursday,day,3669.96,95,75,85.2,100.9,75,88.1,69.6,63.3,0,0,0,,0,0,27.5,13.5,232,1004.4,14.4,9.8,450,38.4,5
7/22/2022,2022,7,22,Friday,day,3192.42,95.1,73.9,85.2,94.2,73.9,85.4,64,53.5,0,0,0,,0,0,17.4,12.7,258.7,1010.5,6,9.9,450,38.4,5
7/23/2022,2022,7,23,Saturday,end,2743.86,96.3,75.6,86.1,95.9,75.6,86.5,64.2,51.6,0,0,0,,0,0,19.7,9.1,261.9,1014.9,0.1,9.8,450,38.4,5
7/24/2022,2022,7,24,Sunday,end,2814.42,97.2,73.9,86.1,97.9,73.9,87.1,65.1,53.5,0,0,0,,0,0,25,16.6,227.4,1014.9,1.2,9.9,450,38.4,5
7/25/2022,2022,7,25,Monday,day,3997.98,88.8,77,83.9,95,77,89.6,72.7,69.9,0.029,100,12.5,rain,0,0,25.7,15.7,215.8,1011.3,10,9.9,153.5,13.1,4
7/26/2022,2022,7,26,Tuesday,day,2947.98,80,70,75.3,80,70,75.3,60.4,61.1,0,0,0,,0,0,18.3,8,297.8,1014.8,1.8,9.9,120.5,10.4,4
7/27/2022,2022,7,27,Wednesday,day,2726.64,84.9,68.1,77.4,86.9,68.1,77.8,63.2,63.9,0,0,0,,0,0,16.8,9.1,218,1013,50.1,9.9,251.8,21.8,8
7/28/2022,2022,7,28,Thursday,day,3523.38,91.2,72,79.7,95.5,72,81.7,71.8,79.6,0.559,100,33.33,rain,0,0,23.7,11.4,244.6,1009.9,67.5,8.5,225,19.2,2
7/29/2022,2022,7,29,Friday,day,3154.62,84.8,71.1,77,88.1,71.1,77.9,69.6,79.4,0,0,0,rain,0,0,15,7.7,271.6,1012,37.8,9.7,225,19.2,2
7/30/2022,2022,7,30,Saturday,end,2046.66,88,70.1,79.3,86,70.1,78.8,60.3,56,0,0,0,,0,0,25.9,14.6,306.3,1016.1,34.1,9.9,225,19.2,2
7/31/2022,2022,7,31,Sunday,end,2210.88,87.1,65.7,76.8,86.5,65.7,76.8,60.8,60,0.011,100,4.17,rain,0,0,18.1,8.7,126.3,1019.8,33.6,9.9,225,19.2,2
8/1/2022,2022,8,1,Monday,day,2977.38,76,65.2,69.5,76,65.2,69.5,67,92.5,0.325,100,37.5,rain,0,0,13.2,7.9,342.6,1013.9,78.7,8.9,225,19.2,2
8/2/2022,2022,8,2,Tuesday,day,2816.1,90.9,68.1,79.2,92.6,68.1,80.6,66.9,69.9,0,0,0,,0,0,19.7,12.5,261.3,1009.6,17.4,9.2,225,19.2,2
8/3/2022,2022,8,3,Wednesday,day,2740.92,90,68.1,79.8,88.4,68.1,79.5,60.2,53.7,0,0,0,,0,0,17.2,8.9,289.9,1014.4,0,9.9,225,19.2,2
8/4/2022,2022,8,4,Thursday,day,3273.06,95,68,82.8,100.8,68,85.8,68,63.3,0.015,100,4.17,rain,0,0,22.4,13.4,222.9,1016.5,20.5,9.9,225,19.2,2
8/5/2022,2022,8,5,Friday,day,3210.48,90,71.9,79.9,93.3,71.9,81.4,68.6,70.5,0.177,100,20.83,rain,0,0,21,14.4,233.1,1019.6,19.7,9.6,225,19.2,2
8/6/2022,2022,8,6,Saturday,end,2787.12,88.2,71,79.8,94.1,71,82.5,71.3,77.8,1.047,100,12.5,rain,0,0,22,15.7,222.5,1021.9,31.2,9,225,19.2,2
8/7/2022,2022,8,7,Sunday,end,3095.82,90.1,74.9,82.8,98.2,74.9,86.2,72.3,72.6,0.241,100,4.17,rain,0,0,25.3,18.1,216.6,1020.2,31.1,9.9,225,19.2,2
8/8/2022,2022,8,8,Monday,day,3664.08,93.8,75.9,83.7,101.4,75.9,88.3,73.4,72.9,0.071,100,4.17,rain,0,0,20.8,92.5,221.7,1015.6,32,9.9,225,19.2,2
8/9/2022,2022,8,9,Tuesday,day,3764.88,95.2,77,84.2,103,77,88.9,74.1,73.7,0.094,100,8.33,rain,0,0,34.4,21.9,256.8,1013.3,16.8,9.6,225,19.2,2
8/10/2022,2022,8,10,Wednesday,day,3290.28,87.7,73.5,80.4,91.2,73.5,81.8,69.1,70.1,0,0,0,rain,0,0,16.8,7.5,312.8,1016,50.5,9.9,200,17.6,7
8/11/2022,2022,8,11,Thursday,day,2833.74,88.1,71.5,78.9,87,71.5,78.9,65.8,68.6,0.206,100,16.67,rain,0,0,24.2,8.8,301.2,1012.1,40.4,9.2,238,20.7,9
8/12/2022,2022,8,12,Friday,day,1915.2,84.1,69.1,75.9,81.7,69.1,75.4,51.6,45,0.001,100,4.17,rain,0,0,24.2,11.9,351.7,1014.5,23.7,9.9,260.8,22.5,9
8/13/2022,2022,8,13,Saturday,end,1317.54,80.3,60.1,70.4,79.3,60.1,70.3,47.7,46.4,0,0,0,,0,0,25.1,14.8,351.3,1018,1.1,9.9,421,36.4,9
8/14/2022,2022,8,14,Sunday,end,1640.52,82.2,60.9,71.1,81.2,60.9,71,55.1,59.7,0,0,0,,0,0,15.9,11.1,185.6,1016.7,7.4,9.9,608,52.8,6
8/15/2022,2022,8,15,Monday,day,2150.82,81,61.9,71.4,80.9,61.9,71.4,55.8,60.5,0,0,0,,0,0,19.7,12.3,117.4,1014.7,8.3,9.9,585.9,50.9,6
8/16/2022,2022,8,16,Tuesday,day,2139.9,81.1,60.1,70.6,80.7,60.1,70.6,55.7,62.3,0,0,0,,0,0,23.1,16.8,59,1015.1,3.5,9.9,608,52.8,6
8/17/2022,2022,8,17,Wednesday,day,2249.94,78.4,63,71.1,78.4,63,71.1,57.3,64.6,0,0,0,,0,0,10.5,9.9,24,1014.9,55.5,9.9,608,52.8,6
8/18/2022,2022,8,18,Thursday,day,2157.12,85,59.1,72.5,83.4,59.1,72.1,55.3,59,0,0,0,,0,0,20.8,10.9,292.4,1012.7,3.9,9.9,608,52.8,6
8/19/2022,2022,8,19,Friday,day,2326.8,90.1,62.1,76.8,88.1,62.1,76.3,57.9,56,0,0,0,,0,0,22.6,10.2,220.1,1016.8,8.9,9.9,608,52.8,6
8/20/2022,2022,8,20,Saturday,end,2306.22,89.9,69.1,78.9,89.4,69.1,79,62.8,60.8,0,0,0,,0,0,19.7,15.4,176.9,1019.7,8.8,9.9,463.4,40.1,6
8/21/2022,2022,8,21,Sunday,end,2436.42,84.7,66.6,74.9,87.2,66.6,75.4,66.4,76.3,0,0,0,,0,0,19.7,12.3,147,1018.2,35.1,9.9,154.5,13.5,6
8/22/2022,2022,8,22,Monday,day,3034.92,82.8,69.2,74.6,86.1,69.2,75.5,70.3,87.7,0.551,100,54.17,rain,0,0,19,7.8,114.2,1011.8,91.5,9.2,145.9,12.6,6
8/23/2022,2022,8,23,Tuesday,day,2579.22,84,66,74.3,85.6,66,74.7,66.1,78.4,0,0,0,,0,0,19.7,11.9,291,1009.6,50.6,8.2,201.1,17.4,7
8/24/2022,2022,8,24,Wednesday,day,2539.32,87.2,65.9,76.5,86,65.9,76.4,62,64.8,0,0,0,,0,0,13.6,8.9,297.5,1013.8,13.2,9.9,249.5,21.7,9
8/25/2022,2022,8,25,Thursday,day,2632.56,89.2,64.9,76.9,87.7,64.9,76.6,59.6,58.6,0,0,0,,0,0,20.8,13,176.4,1016,3.4,9.9,208,18.1,8
8/26/2022,2022,8,26,Friday,day,2898.42,91.1,69.2,79.9,92.5,69.2,80.8,66.1,65.8,0,0,0,,0,0,25.9,13.8,236.7,1012.8,22.5,9.7,182.6,15.8,7
8/27/2022,2022,8,27,Saturday,end,2563.26,90,69.3,79.2,90.3,69.3,79.5,64.8,64.1,0,0,0,,0,0,15,9.1,1.4,1014.5,25.8,9.9,231.4,20,10
8/28/2022,2022,8,28,Sunday,end,2691.36,83.8,71.9,76.2,87.6,71.9,77,70.2,82.5,0,0,0,rain,0,0,24.2,12.4,90.1,1019.1,85,9,134.2,11.5,5
8/29/2022,2022,8,29,Monday,day,2927.4,89.1,71,78.9,90.6,71,80.1,69.7,76.6,0,0,0,rain,0,0,22.1,15.4,186.9,1018.3,44.7,8.9,221.1,19.2,9
8/30/2022,2022,8,30,Tuesday,day,3079.44,91.1,72,79.4,95.2,72,81.1,70.6,77.7,0.124,100,12.5,rain,0,0,28.9,15.3,196,1011.2,65.1,9.8,230.8,19.9,10
8/31/2022,2022,8,31,Wednesday,day,2446.5,82.3,69.1,75.1,82.6,69.1,75,61,66.6,0.005,100,4.17,rain,0,0,20.7,13.7,294.4,1009.1,20.2,9.6,191.9,16.4,6
9/1/2022,2022,9,1,Thursday,day,1925.28,86,62.3,73.9,83.6,62.3,73.5,53.1,51.1,0,0,0,,0,0,20.8,12.6,282,1013.3,0.2,9.9,243.3,21,8
9/2/2022,2022,9,2,Friday,day,1459.92,81.1,58.9,68.9,79.9,58.9,68.8,51,55.3,0,0,0,,0,0,16.8,10.8,52.9,1022.2,0,9.9,244.1,21.1,8
9/3/2022,2022,9,3,Saturday,end,1913.1,82.2,61.1,71.4,82.8,61.1,71.5,61.9,74.4,0,0,0,,0,0,16.1,10,167.7,1023.3,20.1,9.9,217.2,18.8,7
9/4/2022,2022,9,4,Sunday,end,2279.34,88.2,66,77.1,89.6,66,77.8,65.5,70.8,0,0,0,,0,0,15.2,10.1,211,1019,22.7,9.9,201.6,17.3,7
9/5/2022,2022,9,5,Monday,day,2483.04,85,70,77.2,87,70,77.6,65.5,69.1,0.003,100,8.33,rain,0,0,20.8,12.5,202.6,1017.3,40.5,9.9,171.8,15,8
9/6/2022,2022,9,6,Tuesday,day,2968.56,73.9,68.1,70.5,73.9,68.1,70.5,69.1,95.3,0.922,100,70.83,rain,0,0,21.5,8.8,107.2,1014.5,98.9,7.1,59.6,5.1,5
9/7/2022,2022,9,7,Wednesday,day,2461.2,71.9,65.1,67.9,71.9,65.1,67.9,64.4,88.8,0.003,100,12.5,rain,0,0,24.2,13.4,36,1014.2,99.9,9.3,68.5,6,3
9/8/2022,2022,9,8,Thursday,day,2141.16,78.3,61.1,69.2,78.3,61.1,69.2,58.9,72.3,0,0,0,,0,0,19.7,11.2,15.4,1012.4,42.7,9.9,216.3,18.5,8
9/9/2022,2022,9,9,Friday,day,1873.62,80.2,59,68.5,79.6,59,68.4,55.2,67.8,0,0,0,,0,0,14.1,9,47,1016.8,0,9.9,249.7,21.7,8
