Year,Month,Day,Hour,EnergyUse,temp
2020,2,14,16,281.4,29.1
2020,2,14,17,280.56,28.2
2020,2,14,18,322.98,25.1
2020,2,14,19,312.9,23.1
2020,2,14,20,361.62,21.9
2020,2,14,21,355.74,20.1
2020,2,14,22,330.54,19.2
2020,2,14,23,371.7,17.2
2020,2,15,0,381.78,16.2
2020,2,15,1,377.16,15.2
2020,2,15,2,351.12,14.1
2020,2,15,3,399.84,12.9
2020,2,15,4,384.72,12.8
2020,2,15,5,373.38,11.9
2020,2,15,6,401.94,11
2020,2,15,7,385.98,11
2020,2,15,8,315,12.9
2020,2,15,9,297.78,17.2
2020,2,15,10,192.36,19.4
2020,2,15,11,200.34,22.2
2020,2,15,12,166.74,25.3
2020,2,15,13,188.58,28.3
2020,2,15,14,196.98,29.3
2020,2,15,15,218.4,30.2
2020,2,15,16,272.16,30.1
2020,2,15,17,315,30.9
2020,2,15,18,272.16,29
2020,2,15,19,333.06,27
2020,2,15,20,306.6,26.1
2020,2,15,21,308.28,25.1
2020,2,15,22,315,25.1
2020,2,15,23,299.04,23.2
2020,2,16,0,322.56,25.1
2020,2,16,1,288.96,25.1
2020,2,16,2,299.46,26.1
2020,2,16,3,325.92,27
2020,2,16,4,271.32,27
2020,2,16,5,311.22,27.1
2020,2,16,6,304.08,27
2020,2,16,7,280.14,27
2020,2,16,8,267.54,28.3
2020,2,16,9,225.96,30.1
2020,2,16,10,178.08,33.4
2020,2,16,11,162.54,36.2
2020,2,16,12,69.3,39.9
2020,2,16,13,76.44,44.1
2020,2,16,14,138.18,46.1
2020,2,16,15,118.44,46.4
2020,2,16,16,182.28,46.4
2020,2,16,17,214.62,44.4
2020,2,16,18,214.2,42.3
2020,2,16,19,240.66,42
2020,2,16,20,239.82,41.8
2020,2,16,21,225.54,35.9
2020,2,16,22,251.58,37.8
2020,2,16,23,224.7,37.2
2020,2,17,0,254.94,37.1
2020,2,17,1,225.12,37.2
2020,2,17,2,234.36,38
2020,2,17,3,256.62,38.7
2020,2,17,4,212.52,37.9
2020,2,17,5,267.96,35.9
2020,2,17,6,246.96,34.9
2020,2,17,7,240.66,32
2020,2,17,8,165.06,35.9
2020,2,17,9,144.48,41.1
2020,2,17,10,104.16,44.2
2020,2,17,11,90.3,46.3
2020,2,17,12,59.64,47.3
2020,2,17,13,83.58,49
2020,2,17,14,59.22,50.1
2020,2,17,15,105.42,51.2
2020,2,17,16,136.08,52.1
2020,2,17,17,165.06,50
2020,2,17,18,196.56,46.9
2020,2,17,19,213.36,42.9
2020,2,17,20,211.26,41.8
2020,2,17,21,233.1,37.7
2020,2,17,22,220.08,37
2020,2,17,23,257.46,33.1
2020,2,18,0,231.84,33.8
2020,2,18,1,225.12,34.9
2020,2,18,2,229.32,36.9
2020,2,18,3,241.5,36
2020,2,18,4,210,36
2020,2,18,5,244.02,36
2020,2,18,6,232.26,36
2020,2,18,7,214.2,37.2
2020,2,18,8,220.92,39
2020,2,18,9,231,41.1
2020,2,18,10,173.04,44.2
2020,2,18,11,139.44,48.9
2020,2,18,12,127.26,51.3
2020,2,18,13,131.04,53.3
2020,2,18,14,73.92,55.3
2020,2,18,15,110.46,57.2
2020,2,18,16,140.28,56.4
2020,2,18,17,122.64,51.8
2020,2,18,18,154.14,50.4
2020,2,18,19,134.4,48.3
2020,2,18,20,162.96,48.1
2020,2,18,21,147.42,48.1
2020,2,18,22,153.3,48
2020,2,18,23,123.06,48
2020,2,19,0,147.42,48
2020,2,19,1,139.02,48.8
2020,2,19,2,156.24,48
2020,2,19,3,146.16,47.1
2020,2,19,4,176.82,45.1
2020,2,19,5,196.14,44.1
2020,2,19,6,191.1,42.2
2020,2,19,7,203.28,41
2020,2,19,8,186.9,39.9
2020,2,19,9,163.38,41.2
2020,2,19,10,125.58,44.1
2020,2,19,11,109.2,45.1
2020,2,19,12,112.56,47.1
2020,2,19,13,92.4,48
2020,2,19,14,125.16,48.1
2020,2,19,15,164.22,48.1
2020,2,19,16,173.46,48
2020,2,19,17,232.68,47
2020,2,19,18,230.16,43.1
2020,2,19,19,214.62,39.9
2020,2,19,20,216.72,38
2020,2,19,21,249.9,36.9
2020,2,19,22,243.6,31
2020,2,19,23,233.52,31.8
2020,2,20,0,268.38,31.8
2020,2,20,1,249.48,30
2020,2,20,2,258.3,29.8
2020,2,20,3,259.98,29.9
2020,2,20,4,252,28.9
2020,2,20,5,284.76,28
2020,2,20,6,288.96,28
2020,2,20,7,241.08,26.1
2020,2,20,8,247.8,28.2
2020,2,20,9,224.7,30.9
2020,2,20,10,230.16,31
2020,2,20,11,217.14,32.2
2020,2,20,12,207.06,33.2
2020,2,20,13,231,33.3
2020,2,20,14,233.52,35.1
2020,2,20,15,250.74,34.2
2020,2,20,16,246.96,34.2
2020,2,20,17,301.98,34.1
2020,2,20,18,263.76,32
2020,2,20,19,302.4,30
2020,2,20,20,254.52,29
2020,2,20,21,292.74,29.1
2020,2,20,22,275.52,29.1
2020,2,20,23,305.34,27.1
2020,2,21,0,308.28,25.2
2020,2,21,1,330.96,23.1
2020,2,21,2,317.94,21.1
2020,2,21,3,355.74,20.2
2020,2,21,4,301.56,19.3
2020,2,21,5,356.58,19.2
2020,2,21,6,383.04,19.2
2020,2,21,7,322.14,19.1
2020,2,21,8,342.72,21
2020,2,21,9,256.2,23.2
2020,2,21,10,225.96,26.2
2020,2,21,11,206.22,28.2
2020,2,21,12,194.88,30.9
2020,2,21,13,171.78,32.1
2020,2,21,14,210.84,33.4
2020,2,21,15,211.68,35.1
2020,2,21,16,282.24,34.2
2020,2,21,17,252,35
2020,2,21,18,312.48,32
2020,2,21,19,255.78,30.7
2020,2,21,20,321.72,29.1
2020,2,21,21,262.92,28
2020,2,21,22,303.66,27.9
2020,2,21,23,280.98,26.9
2020,2,22,0,285.18,26.8
2020,2,22,1,307.86,26.7
2020,2,22,2,296.52,25.9
2020,2,22,3,303.66,25.9
2020,2,22,4,289.38,25
2020,2,22,5,319.62,25.9
2020,2,22,6,309.54,25.8
2020,2,22,7,323.4,24.9
2020,2,22,8,236.04,28.9
2020,2,22,9,155.4,33.2
2020,2,22,10,146.58,37.3
2020,2,22,11,127.68,39.1
2020,2,22,12,136.5,43.2
2020,2,22,13,85.68,45.2
2020,2,22,14,109.2,48.1
2020,2,22,15,154.14,48.1
2020,2,22,16,150.36,48.1
2020,2,22,17,235.2,48
2020,2,22,18,227.64,45.9
2020,2,22,19,242.34,42.8
2020,2,22,20,215.04,40.6
2020,2,22,21,269.22,37
2020,2,22,22,250.74,37
2020,2,22,23,238.56,35.7
2020,2,23,0,290.64,31
2020,2,23,1,269.22,31.8
2020,2,23,2,281.4,28.2
2020,2,23,3,274.68,31.7
2020,2,23,4,252,29.7
2020,2,23,5,289.8,28.7
2020,2,23,6,305.76,26.9
2020,2,23,7,277.2,24.2
2020,2,23,8,225.54,30.8
2020,2,23,9,155.4,38.3
2020,2,23,10,103.74,46.2
2020,2,23,11,68.04,49
2020,2,23,12,80.22,50.3
2020,2,23,13,66.36,52.2
2020,2,23,14,81.48,54.1
2020,2,23,15,95.34,54.2
2020,2,23,16,152.04,54.2
2020,2,23,17,192.78,52.3
2020,2,23,18,208.74,47.9
2020,2,23,19,215.46,46.1
2020,2,23,20,207.06,44.1
2020,2,23,21,203.7,44.6
2020,2,23,22,215.04,40.8
2020,2,23,23,225.54,38.8
2020,2,24,0,233.94,37.1
2020,2,24,1,204.54,36.8
2020,2,24,2,252.42,34.8
2020,2,24,3,239.82,32.8
2020,2,24,4,286.02,29.8
2020,2,24,5,223.44,29.7
2020,2,24,6,295.68,29.7
2020,2,24,7,258.72,28.9
2020,2,24,8,210.42,33
2020,2,24,9,146.58,40.2
2020,2,24,10,106.68,45.4
2020,2,24,11,104.58,51.5
2020,2,24,12,63,54.4
2020,2,24,13,80.22,58.2
2020,2,24,14,118.86,58.2
2020,2,24,15,137.34,60.3
2020,2,24,16,141.12,59
2020,2,24,17,150.78,57
2020,2,24,18,140.28,54.1
2020,2,24,19,157.92,55
2020,2,24,20,152.46,52.9
2020,2,24,21,166.32,51.1
2020,2,24,22,152.04,50
2020,2,24,23,147.84,48.9
2020,2,25,0,165.06,47.9
2020,2,25,1,151.62,47
2020,2,25,2,167.58,46.2
2020,2,25,3,152.88,45.1
2020,2,25,4,170.94,46.1
2020,2,25,5,152.04,45
2020,2,25,6,147,44.2
2020,2,25,7,174.72,44.1
2020,2,25,8,178.08,45
2020,2,25,9,152.88,46.2
2020,2,25,10,158.76,47
2020,2,25,11,146.58,47.1
2020,2,25,12,150.78,47.2
2020,2,25,13,149.94,47.1
2020,2,25,14,144.48,48
2020,2,25,15,156.24,48
2020,2,25,16,145.74,48
2020,2,25,17,144.48,47.1
2020,2,25,18,152.04,47
2020,2,25,19,150.78,46.2
2020,2,25,20,154.56,46.2
2020,2,25,21,160.02,46.1
2020,2,25,22,156.24,45
2020,2,25,23,158.34,45
2020,2,26,0,163.38,45
2020,2,26,1,144.48,45
2020,2,26,2,142.8,45
2020,2,26,3,150.78,45
2020,2,26,4,158.34,45
2020,2,26,5,156.66,45
2020,2,26,6,157.92,45
2020,2,26,7,157.5,45
2020,2,26,8,185.22,45.1
2020,2,26,9,165.48,46.3
2020,2,26,10,112.14,47.1
2020,2,26,11,114.66,48.9
2020,2,26,12,137.34,50.2
2020,2,26,13,133.14,49
2020,2,26,14,153.72,49
2020,2,26,15,154.98,48.9
2020,2,26,16,140.28,47.2
2020,2,26,17,152.04,46.2
2020,2,26,18,147.42,45.1
2020,2,26,19,160.86,45
2020,2,26,20,178.92,44.1
2020,2,26,21,163.8,44.1
2020,2,26,22,137.76,44.1
2020,2,26,23,178.08,44.1
2020,2,27,0,167.16,44.2
2020,2,27,1,157.5,44.2
2020,2,27,2,149.94,44.2
2020,2,27,3,150.36,44.2
2020,2,27,4,182.28,44
2020,2,27,5,173.04,42.1
2020,2,27,6,196.56,41
2020,2,27,7,221.34,39
2020,2,27,8,233.94,38.1
2020,2,27,9,183.54,37.1
2020,2,27,10,152.88,37.3
2020,2,27,11,168.42,39
2020,2,27,12,139.02,38.2
2020,2,27,13,103.32,39.8
2020,2,27,14,136.08,41.1
2020,2,27,15,139.44,42.2
2020,2,27,16,192.36,39.8
2020,2,27,17,229.32,37.2
2020,2,27,18,226.8,33.3
2020,2,27,19,252,32
2020,2,27,20,259.14,30.9
2020,2,27,21,242.76,32
2020,2,27,22,236.46,30.9
2020,2,27,23,255.78,30.8
2020,2,28,0,256.2,30
2020,2,28,1,256.62,29.1
2020,2,28,2,252,29.9
2020,2,28,3,269.64,29.1
2020,2,28,4,246.12,28.2
2020,2,28,5,269.64,28.2
2020,2,28,6,301.14,28.1
2020,2,28,7,250.74,28.1
2020,2,28,8,226.8,30.8
2020,2,28,9,223.44,32.1
2020,2,28,10,174.3,34.2
2020,2,28,11,128.94,37.1
2020,2,28,12,161.7,37.4
2020,2,28,13,170.1,39
2020,2,28,14,179.76,39.9
2020,2,28,15,157.08,39.8
2020,2,28,16,212.94,39.9
2020,2,28,17,252.42,38.1
2020,2,28,18,237.72,37.2
2020,2,28,19,243.6,37.9
2020,2,28,20,231.42,36.1
2020,2,28,21,270.06,37
2020,2,28,22,233.52,34.9
2020,2,28,23,262.5,33
2020,2,29,0,250.32,31.9
2020,2,29,1,280.56,30.1
2020,2,29,2,248.22,29.1
2020,2,29,3,290.64,28.2
2020,2,29,4,267.54,28.1
2020,2,29,5,291.48,26.9
2020,2,29,6,291.06,26.9
2020,2,29,7,281.82,27
2020,2,29,8,205.38,28.2
2020,2,29,9,198.66,29.2
2020,2,29,10,199.92,31
2020,2,29,11,216.3,30.2
2020,2,29,12,199.5,32.1
2020,2,29,13,196.14,33.2
2020,2,29,14,208.74,31
2020,2,29,15,194.46,31
2020,2,29,16,291.48,33
2020,2,29,17,275.1,30.9
2020,2,29,18,286.02,30.8
2020,2,29,19,295.26,29.9
2020,2,29,20,268.38,29.1
2020,2,29,21,287.7,28.2
2020,2,29,22,307.02,28.1
2020,2,29,23,262.08,29
2020,3,1,0,305.34,28.2
2020,3,1,1,261.66,28.2
2020,3,1,2,341.46,26.2
2020,3,1,3,267.12,26.1
2020,3,1,4,325.08,24.3
2020,3,1,5,299.46,23.2
2020,3,1,6,324.24,23.2
2020,3,1,7,307.44,24.2
2020,3,1,8,201.6,27.1
2020,3,1,9,200.76,30.2
2020,3,1,10,141.54,33.3
2020,3,1,11,129.78,35.3
2020,3,1,12,114.24,39
2020,3,1,13,108.36,40
2020,3,1,14,106.68,42.3
2020,3,1,15,182.28,43.2
2020,3,1,16,171.78,43.2
2020,3,1,17,232.26,43.2
2020,3,1,18,242.76,42.1
2020,3,1,19,222.6,38.9
2020,3,1,20,246.12,37.8
2020,3,1,21,301.14,36.8
2020,3,1,22,273.42,33.9
2020,3,1,23,224.28,33.9
2020,3,2,0,245.28,33.8
2020,3,2,1,252.42,31.8
2020,3,2,2,243.18,30.9
2020,3,2,3,239.82,30.1
2020,3,2,4,277.2,28.5
2020,3,2,5,259.56,31.1
2020,3,2,6,275.1,31.1
2020,3,2,7,293.16,32.1
2020,3,2,8,199.5,36.1
2020,3,2,9,162.96,41.3
2020,3,2,10,104.58,45.3
2020,3,2,11,80.22,51.3
2020,3,2,12,51.24,55.4
2020,3,2,13,46.62,58.1
2020,3,2,14,69.72,60.3
2020,3,2,15,82.74,62.3
2020,3,2,16,138.18,62.1
2020,3,2,17,145.32,59.1
2020,3,2,18,135.66,57.9
2020,3,2,19,142.38,56.9
2020,3,2,20,154.98,56.1
2020,3,2,21,134.82,56.9
2020,3,2,22,128.94,55.9
2020,3,2,23,130.2,54.1
2020,3,3,0,147,52.1
2020,3,3,1,118.02,51.9
2020,3,3,2,131.46,51.9
2020,3,3,3,139.86,49.9
2020,3,3,4,146.16,48.7
2020,3,3,5,159.18,46.1
2020,3,3,6,162.12,44.1
2020,3,3,7,118.44,45.8
2020,3,3,8,114.66,47.1
2020,3,3,9,81.06,52.2
2020,3,3,10,98.28,54.2
2020,3,3,11,107.52,55.3
2020,3,3,12,96.6,55.3
2020,3,3,13,117.6,56.2
2020,3,3,14,108.36,56.1
2020,3,3,15,120.96,53.9
2020,3,3,16,109.62,51.3
2020,3,3,17,111.72,51.4
2020,3,3,18,97.86,51.4
2020,3,3,19,136.08,52
2020,3,3,20,110.04,48.9
2020,3,3,21,116.76,51.1
2020,3,3,22,131.04,48.2
2020,3,3,23,125.16,49.8
2020,3,4,0,147.84,48.8
2020,3,4,1,146.58,47.1
2020,3,4,2,156.66,46.2
2020,3,4,3,156.24,46.2
2020,3,4,4,178.92,45
2020,3,4,5,156.66,45
2020,3,4,6,185.64,44.1
2020,3,4,7,191.94,44.1
2020,3,4,8,144.48,45.1
2020,3,4,9,109.62,46.2
2020,3,4,10,110.04,49
2020,3,4,11,95.76,51.3
2020,3,4,12,61.32,51.4
2020,3,4,13,62.16,53.3
2020,3,4,14,77.28,54.2
2020,3,4,15,94.08,55.3
2020,3,4,16,126.42,56.1
2020,3,4,17,154.14,55.2
2020,3,4,18,160.44,54
2020,3,4,19,156.66,51.2
2020,3,4,20,158.34,51.2
2020,3,4,21,168,50.2
2020,3,4,22,166.74,48.9
2020,3,4,23,175.56,48.9
2020,3,5,0,186.9,47.9
2020,3,5,1,183.96,46.1
2020,3,5,2,202.02,44.1
2020,3,5,3,202.86,43.1
2020,3,5,4,203.28,40
2020,3,5,5,222.18,39.8
2020,3,5,6,220.08,38
2020,3,5,7,195.72,37.2
2020,3,5,8,183.96,40
2020,3,5,9,147.84,43.2
2020,3,5,10,128.52,44.3
2020,3,5,11,81.06,46.3
2020,3,5,12,71.82,48.1
2020,3,5,13,73.5,49.1
2020,3,5,14,105.42,51.3
2020,3,5,15,112.56,50.2
2020,3,5,16,141.12,51.3
2020,3,5,17,146.58,51.2
2020,3,5,18,210,48.7
2020,3,5,19,191.1,46.7
2020,3,5,20,185.64,42.2
2020,3,5,21,204.54,40.8
2020,3,5,22,205.8,38.8
2020,3,5,23,210.84,37.8
2020,3,6,0,218.4,38
2020,3,6,1,215.46,37
2020,3,6,2,196.14,35.8
2020,3,6,3,198.66,33.1
2020,3,6,4,241.08,30.9
2020,3,6,5,230.58,31.8
2020,3,6,6,231.42,33
2020,3,6,7,228.06,32
2020,3,6,8,211.68,37
2020,3,6,9,184.8,39
2020,3,6,10,182.28,40
2020,3,6,11,206.64,43.1
2020,3,6,12,193.2,42.3
2020,3,6,13,205.8,42.3
2020,3,6,14,205.38,41.2
2020,3,6,15,211.26,39.2
2020,3,6,16,214.62,39.1
2020,3,6,17,206.22,38.1
2020,3,6,18,215.04,38
2020,3,6,19,207.06,38
2020,3,6,20,225.96,37.9
2020,3,6,21,214.62,37.9
2020,3,6,22,199.92,36.1
2020,3,6,23,233.52,37.1
2020,3,7,0,203.7,37.1
2020,3,7,1,199.08,37
2020,3,7,2,250.32,36.1
2020,3,7,3,204.96,36.1
2020,3,7,4,210.42,36.1
2020,3,7,5,249.06,37.1
2020,3,7,6,215.88,37
2020,3,7,7,265.86,35.1
2020,3,7,8,195.72,35
2020,3,7,9,147.42,37.1
2020,3,7,10,108.36,38.2
2020,3,7,11,99.54,40
2020,3,7,12,90.72,42.3
2020,3,7,13,93.24,44.2
2020,3,7,14,89.04,45.2
2020,3,7,15,136.92,46.2
2020,3,7,16,163.8,46.2
2020,3,7,17,213.36,45.1
2020,3,7,18,209.58,43
2020,3,7,19,236.04,39.9
2020,3,7,20,235.2,38.9
2020,3,7,21,227.22,37.2
2020,3,7,22,241.5,35.9
2020,3,7,23,250.32,35.8
2020,3,8,0,225.96,33.1
2020,3,8,1,175.98,33
2020,3,8,2,70.56,28.5
2020,3,8,3,268.8,29.3
2020,3,8,4,261.24,29.2
2020,3,8,5,241.5,29.2
2020,3,8,6,291.48,26.5
2020,3,8,7,249.48,28.2
2020,3,8,8,299.04,34.2
2020,3,8,9,220.92,41.2
2020,3,8,10,190.26,45.2
2020,3,8,11,120.12,50.1
2020,3,8,12,64.26,51.4
2020,3,8,13,43.68,53.4
2020,3,8,14,44.1,55.4
2020,3,8,15,36.54,56.2
2020,3,8,16,42.84,57.1
2020,3,8,17,62.16,57
2020,3,8,18,104.58,55.1
2020,3,8,19,130.2,51.1
2020,3,8,20,159.18,50
2020,3,8,21,168.42,48
2020,3,8,22,182.28,47.6
2020,3,8,23,186.48,44
2020,3,9,0,181.86,43.8
2020,3,9,1,182.7,42
2020,3,9,2,210,40.7
2020,3,9,3,209.16,38.8
2020,3,9,4,191.1,40.7
2020,3,9,5,206.64,38.6
2020,3,9,6,229.32,37.8
2020,3,9,7,213.78,36
2020,3,9,8,189.42,43.3
2020,3,9,9,132.3,50.2
2020,3,9,10,95.76,57.1
2020,3,9,11,57.54,62.3
2020,3,9,12,21,65.4
